                 Estimate   Std. Error
Length1_hat  1.235712e+02 9.498912e-01
Length1_hat  8.785479e+01 1.013151e+00
Length1_hat  1.036499e+02 8.840097e-01
Length1_hat  9.088482e+01 1.017035e+00
Length1_hat  9.298967e+01 8.536290e-01
Length1_hat  7.569817e+01 1.793870e+00
Length1_hat  8.100279e+01 1.430827e+00
Length1_hat  1.027416e+02 7.698263e-01
Length1_hat  1.343521e+02 1.550187e+00
Length1_hat  9.548100e+01 9.344124e-01
Length1_hat  9.975281e+01 8.989038e-01
Length1_hat  9.975281e+01 8.989038e-01
Length1_hat  6.431285e+01 2.854780e+00
Length1_hat  9.097388e+01 1.014855e+00
Length1_hat  1.181127e+02 8.592633e-01
Length1_hat  9.088482e+01 1.017035e+00
Length1_hat  1.212608e+02 8.858921e-01
Length1_hat  9.991258e+01 8.980706e-01
Length1_hat  1.178681e+02 8.583421e-01
Length1_hat  1.071997e+02 7.777580e-01
Length1_hat  1.077108e+02 8.732514e-01
Length1_hat  7.527822e+01 1.826481e+00
Length1_hat  9.488825e+01 9.419911e-01
Length1_hat  9.919101e+01 9.020525e-01
Length1_hat  9.260937e+01 8.621008e-01
Length1_hat  8.824965e+01 9.973134e-01
Length1_hat  8.281552e+01 1.267720e+00
Length1_hat  9.967280e+01 8.993310e-01
Length1_hat  1.305847e+02 1.254848e+00
Length1_hat  8.110204e+01 1.424936e+00
Length1_hat  1.071157e+02 7.775128e-01
Length1_hat  8.815105e+01 1.001212e+00
Length1_hat  1.029164e+02 7.698730e-01
Length1_hat  9.581779e+01 9.304487e-01
Length1_hat  1.004692e+02 8.953629e-01
Length1_hat  8.621850e+01 1.168862e+00
Length1_hat  1.116156e+02 8.623834e-01
Length1_hat  9.801119e+01 7.840325e-01
Length1_hat  8.373690e+01 1.214049e+00
Length1_hat  1.268039e+02 1.036517e+00
Length1_hat  1.075671e+02 8.736355e-01
Length1_hat  1.068631e+02 7.767926e-01
Length1_hat  9.251411e+01 8.643023e-01
Length1_hat  8.631238e+01 1.165049e+00
Length1_hat  8.302082e+01 1.255493e+00
Length1_hat  8.795362e+01 1.009130e+00
Length1_hat  8.785479e+01 1.013151e+00
Length1_hat  1.069473e+02 7.770301e-01
Length1_hat  6.442930e+01 2.842211e+00
Length1_hat  8.621850e+01 1.168862e+00
Length1_hat  7.169416e+01 2.139645e+00
Length1_hat  7.538337e+01 1.818264e+00
Length1_hat  8.574767e+01 1.188471e+00
Length1_hat  8.240397e+01 1.292689e+00
Length1_hat  1.023913e+02 7.698230e-01
Length1_hat  8.080398e+01 1.442730e+00
Length1_hat  1.025666e+02 7.698092e-01
Length1_hat  8.775589e+01 1.017213e+00
Length1_hat  1.068631e+02 7.767926e-01
Length1_hat  7.693738e+01 1.679726e+00
Length1_hat  7.693738e+01 1.679726e+00
Length1_hat  9.052763e+01 1.026033e+00
Length1_hat  8.271275e+01 1.273898e+00
Length1_hat  6.590772e+01 2.736933e+00
Length2_hat  1.238116e+02 9.370296e-01
Length2_hat  1.177871e+02 8.520158e-01
Length2_hat  1.318770e+02 1.341301e+00
Length2_hat  1.153273e+02 8.116965e-01
Length2_hat  1.267607e+02 1.064379e+00
Length2_hat  1.110110e+02 8.577473e-01
Length2_hat  1.178140e+02 8.540817e-01
Length2_hat  1.369670e+02 1.754552e+00
Length2_hat  1.110843e+02 8.566870e-01
Length2_hat  1.067867e+02 7.627346e-01
Length2_hat  1.425869e+02 2.569996e+00
Length2_hat  1.268468e+02 1.066591e+00
Length2_hat  1.192830e+02 8.561665e-01
Length2_hat  1.405601e+02 2.298244e+00
Length2_hat  1.341844e+02 1.551756e+00
Length2_hat  1.178192e+02 8.539933e-01
Length2_hat  1.405404e+02 2.301357e+00
Length2_hat  1.318562e+02 1.343554e+00
Length2_hat  1.318189e+02 1.347295e+00
Length2_hat  1.430783e+02 2.423991e+00
Length2_hat  1.317104e+02 1.350270e+00
Length2_hat  1.292464e+02 1.172986e+00
Length2_hat  1.267172e+02 1.035439e+00
Length2_hat  1.365338e+02 1.776513e+00
Length2_hat  1.692100e+02 7.665921e+00
Length2_hat  1.068090e+02 7.668046e-01
Length2_hat  1.109811e+02 8.519404e-01
Length2_hat  1.036157e+02 8.800073e-01
Length2_hat  1.024678e+02 7.678494e-01
Length2_hat  1.145472e+02 8.504349e-01
Length2_hat  1.232022e+02 9.398271e-01
Length2_hat  1.145785e+02 8.540696e-01
Length2_hat  1.267114e+02 1.067218e+00
Length2_hat  1.231195e+02 9.377040e-01
Length2_hat  1.145319e+02 8.487126e-01
Length2_hat  1.192977e+02 8.575097e-01
Length2_hat  1.336160e+02 1.479037e+00
Length2_hat  1.209052e+02 8.787386e-01
Length2_hat  1.074423e+02 8.669235e-01
Length2_hat  1.145317e+02 8.486750e-01
Length2_hat  1.144294e+02 8.450466e-01
Length2_hat  1.111123e+02 8.602258e-01
Length2_hat  1.145514e+02 8.512117e-01
Length2_hat  1.193106e+02 8.586408e-01
Length2_hat  8.780670e+01 1.015838e+00
Length2_hat  1.110745e+02 8.546571e-01
Length2_hat  1.073365e+02 8.621523e-01
Length2_hat  1.208723e+02 8.771622e-01
Length2_hat  1.177718e+02 8.499629e-01
Length2_hat  1.266305e+02 1.034377e+00
Length2_hat  1.342450e+02 1.544061e+00
Length2_hat  1.293734e+02 1.170213e+00
Length2_hat  1.492027e+02 3.782004e+00
Length2_hat  1.520058e+02 4.413449e+00
Length2_hat  1.342265e+02 1.546262e+00
Length2_hat  1.110715e+02 8.551732e-01
Length2_hat  1.369674e+02 1.754460e+00
Length2_hat  1.177880e+02 8.513435e-01
Length2_hat  1.192586e+02 8.541847e-01
Length2_hat  1.238275e+02 9.371063e-01
Length2_hat  9.063415e+01 1.019342e+00
Length2_hat  1.110810e+02 7.784657e-01
Length2_hat  1.024534e+02 7.658786e-01
Length2_hat  1.110812e+02 7.784969e-01
Length2_hat  1.302665e+02 1.244936e+00
Length2_hat  1.192464e+02 8.532264e-01
Length2_hat  1.145319e+02 8.487126e-01
Length2_hat  1.192709e+02 8.551729e-01
Length2_hat  1.068091e+02 7.668516e-01
Length2_hat  9.948680e+01 8.979466e-01
Length2_hat  1.153084e+02 8.085963e-01
Length2_hat  1.266129e+02 1.034999e+00
Length2_hat  1.177720e+02 8.499840e-01
Length2_hat  1.036220e+02 8.803480e-01
Length2_hat  1.209052e+02 8.787386e-01
Length2_hat  1.067929e+02 7.634283e-01
Length2_hat  1.111923e+02 7.837203e-01
Length2_hat  1.069041e+02 7.690427e-01
Length2_hat  1.110646e+02 8.537790e-01
Length2_hat  1.069384e+02 7.755012e-01
Length2_hat  1.231037e+02 9.373758e-01
Length2_hat  1.267503e+02 1.065095e+00
Length2_hat  9.768112e+01 7.800166e-01
Length2_hat  1.265785e+02 1.036249e+00
Length2_hat  1.023443e+02 7.623450e-01
Length2_hat  1.267376e+02 1.065770e+00
Length2_hat  1.177560e+02 8.486382e-01
Length2_hat  1.293379e+02 1.172680e+00
Length2_hat  1.317192e+02 1.348773e+00
Length2_hat  1.238276e+02 9.371077e-01
Length2_hat  1.514502e+02 3.650301e+00
Length2_hat  1.035183e+02 8.769765e-01
Length2_hat  1.230536e+02 9.366851e-01
Length2_hat  9.782000e+01 7.843560e-01
Length2_hat  1.110814e+02 7.785593e-01
Length2_hat  1.230814e+02 9.372367e-01
Length2_hat  1.238030e+02 9.370290e-01
Length2_hat  1.111273e+02 8.622082e-01
Length2_hat  1.192402e+02 8.524531e-01
Length2_hat  1.152252e+02 8.083768e-01
Length2_hat  1.069366e+02 7.750292e-01
Length2_hat  1.193050e+02 8.584368e-01
Length2_hat  1.112032e+02 7.865153e-01
Length2_hat  1.112307e+02 7.908087e-01
Length2_hat  1.192795e+02 8.562643e-01
Length2_hat  1.145514e+02 8.512117e-01
Length2_hat  1.268582e+02 1.066050e+00
Length2_hat  1.177560e+02 8.486382e-01
Length2_hat  1.239503e+02 9.390580e-01
Length2_hat  1.514318e+02 3.655584e+00
Length2_hat  1.267172e+02 1.035439e+00
Length2_hat  1.266304e+02 1.034383e+00
Length2_hat  1.460152e+02 3.173221e+00
Length2_hat  1.342082e+02 1.548449e+00
Length2_hat  1.266304e+02 1.034383e+00
Length2_hat  1.193073e+02 8.582041e-01
Length2_hat  1.069111e+02 7.708739e-01
Length2_hat  9.769861e+01 7.815701e-01
Length2_hat  9.286959e+01 8.547249e-01
Length2_hat  1.035105e+02 8.763722e-01
Length2_hat  1.153084e+02 8.085963e-01
Length2_hat  1.111893e+02 7.838992e-01
Length2_hat  1.268614e+02 1.065839e+00
Length2_hat  1.153209e+02 8.117797e-01
Length2_hat  1.112028e+02 7.864195e-01
Length2_hat  1.230913e+02 9.371771e-01
Length2_hat  1.069149e+02 7.710067e-01
Length2_hat  1.153269e+02 8.116054e-01
Length2_hat  1.336315e+02 1.477460e+00
Length2_hat  1.232023e+02 9.398309e-01
Length2_hat  1.067937e+02 7.645698e-01
Length2_hat  1.232023e+02 9.398309e-01
Length2_hat  1.302735e+02 1.243822e+00
Length2_hat  1.178190e+02 8.547351e-01
Length2_hat  1.230788e+02 9.369978e-01
Length2_hat  1.266137e+02 1.034955e+00
Length2_hat  1.341902e+02 1.550570e+00
Length2_hat  9.769861e+01 7.815701e-01
Length2_hat  1.069114e+02 7.709569e-01
Length2_hat  1.068096e+02 7.669688e-01
Length2_hat  1.192925e+02 8.568285e-01
Length2_hat  1.239358e+02 9.389588e-01
Length2_hat  1.317591e+02 1.343558e+00
Length2_hat  1.266138e+02 1.034948e+00
Length2_hat  1.364618e+02 1.775279e+00
Length2_hat  9.946521e+01 8.952643e-01
Length2_hat  1.400567e+02 2.077282e+00
Length2_hat  1.302643e+02 1.244154e+00
Length2_hat  1.318303e+02 1.345429e+00
Length2_hat  1.238278e+02 9.371091e-01
Length2_hat  9.065338e+01 1.019800e+00
Length2_hat  1.110652e+02 8.538846e-01
Length2_hat  1.292439e+02 1.172473e+00
Length2_hat  1.318433e+02 1.343570e+00
Length2_hat  1.231038e+02 9.373791e-01
Length2_hat  1.177660e+02 8.499939e-01
Length2_hat  1.111096e+02 8.596785e-01
Length2_hat  1.239333e+02 9.389236e-01
Length2_hat  1.365338e+02 1.776513e+00
Length2_hat  1.341947e+02 1.549682e+00
Length2_hat  1.074474e+02 8.679612e-01
Length2_hat  1.145822e+02 8.547262e-01
Length2_hat  1.110940e+02 7.816933e-01
Length2_hat  1.363975e+02 1.783075e+00
Length2_hat  1.209174e+02 8.801149e-01
Length2_hat  1.231114e+02 9.376232e-01
Length2_hat  1.178557e+02 8.574235e-01
Length2_hat  1.192709e+02 8.551841e-01
Length2_hat  1.192934e+02 8.574867e-01
Length2_hat  1.177948e+02 8.522807e-01
Length2_hat  1.111273e+02 8.622082e-01
Length2_hat  9.515184e+01 9.318585e-01
Length2_hat  1.268470e+02 1.066575e+00
Length2_hat  1.024705e+02 7.685053e-01
Length2_hat  9.948382e+01 8.975178e-01
Length2_hat  1.268520e+02 1.066256e+00
Length2_hat  1.192588e+02 8.542111e-01
Length2_hat  1.024687e+02 7.680775e-01
Length2_hat  1.178097e+02 8.535123e-01
Length2_hat  1.067987e+02 7.649848e-01
Length2_hat  1.369440e+02 1.758481e+00
Length2_hat  1.267580e+02 1.064394e+00
Length2_hat  1.023448e+02 7.624601e-01
Length2_hat  8.779420e+01 1.016179e+00
Length2_hat  1.111939e+02 7.850647e-01
Length2_hat  9.283025e+01 8.534200e-01
Length2_hat  1.153274e+02 8.117095e-01
Length2_hat  1.267303e+02 1.066045e+00
Length2_hat  1.035175e+02 8.776813e-01
Length2_hat  1.023402e+02 7.613937e-01
Length2_hat  9.285476e+01 8.540582e-01
Length2_hat  1.152078e+02 8.048956e-01
Length2_hat  1.069259e+02 7.730690e-01
Length2_hat  1.145236e+02 8.482374e-01
Length2_hat  1.230718e+02 9.369742e-01
Length2_hat  1.267663e+02 1.064213e+00
Length2_hat  1.153561e+02 8.152961e-01
Length2_hat  1.178558e+02 8.574292e-01
Length2_hat  1.110986e+02 8.594600e-01
Length2_hat  1.230944e+02 9.376108e-01
Length2_hat  1.069144e+02 7.717280e-01
Length2_hat  1.144293e+02 8.450166e-01
Length2_hat  1.145230e+02 8.490311e-01
Length2_hat  1.268591e+02 1.065988e+00
Length2_hat  1.068136e+02 7.680357e-01
Length2_hat  1.069392e+02 7.757083e-01
Length2_hat  1.337446e+02 1.474066e+00
Length2_hat  1.302620e+02 1.244999e+00
Length2_hat  1.111033e+02 7.831458e-01
Length2_hat  1.110850e+02 8.568440e-01
Length2_hat  9.956873e+01 8.972236e-01
Length2_hat  1.192873e+02 8.572130e-01
Length2_hat  9.769306e+01 7.810998e-01
Length2_hat  1.337160e+02 1.478560e+00
Length2_hat  1.303630e+02 1.245376e+00
Length2_hat  1.336403e+02 1.475437e+00
Length2_hat  1.364384e+02 1.776194e+00
Length2_hat  1.337549e+02 1.472702e+00
Length2_hat  1.267575e+02 1.064594e+00
Length2_hat  1.192793e+02 8.567070e-01
Length2_hat  1.145507e+02 8.519716e-01
Length2_hat  1.303746e+02 1.244187e+00
Length2_hat  1.111033e+02 7.831458e-01
Length2_hat  1.178004e+02 8.537127e-01
Length2_hat  1.209327e+02 8.804289e-01
Length2_hat  1.178568e+02 8.575601e-01
Length2_hat  1.230813e+02 9.372315e-01
Length2_hat  1.036224e+02 8.812215e-01
Length2_hat  1.153487e+02 8.145322e-01
Length2_hat  1.111127e+02 7.853965e-01
Length2_hat  1.459465e+02 2.806445e+00
Length2_hat  1.192706e+02 8.561394e-01
Length2_hat  1.073638e+02 8.667730e-01
Length2_hat  1.069148e+02 7.718211e-01
Length2_hat  1.267269e+02 1.034960e+00
Length2_hat  1.112018e+02 7.869554e-01
Length2_hat  1.193029e+02 8.581714e-01
Length2_hat  1.302599e+02 1.244790e+00
Length2_hat  1.069326e+02 7.747922e-01
Length2_hat  1.192994e+02 8.582073e-01
Length2_hat  1.153251e+02 8.119510e-01
Length2_hat  1.303676e+02 1.244703e+00
Length2_hat  1.110938e+02 8.593770e-01
Length2_hat  1.153253e+02 8.119795e-01
Length2_hat  1.231198e+02 9.377150e-01
Length2_hat  1.145423e+02 8.505582e-01
Length2_hat  1.209176e+02 8.801289e-01
Length2_hat  1.193003e+02 8.578477e-01
Length2_hat  1.238512e+02 9.375117e-01
Length2_hat  1.192587e+02 8.547211e-01
Length2_hat  8.784081e+01 1.013620e+00
Length2_hat  1.336158e+02 1.479088e+00
Length2_hat  1.068139e+02 7.689065e-01
Length2_hat  1.210175e+02 8.823524e-01
Length2_hat  1.035282e+02 8.788803e-01
Length2_hat  1.069202e+02 7.724271e-01
Length2_hat  9.518247e+01 9.344877e-01
Length2_hat  1.036225e+02 8.812322e-01
Length2_hat  1.153270e+02 8.116184e-01
Length2_hat  1.424921e+02 2.571878e+00
Length2_hat  1.074712e+02 8.708667e-01
Length2_hat  1.178118e+02 8.544866e-01
Length2_hat  1.109837e+02 8.535187e-01
Length2_hat  9.519997e+01 9.358376e-01
Length2_hat  1.110884e+02 8.584269e-01
Length2_hat  1.267370e+02 1.034735e+00
Length2_hat  1.035054e+02 8.762319e-01
Length2_hat  1.293758e+02 1.169945e+00
Length2_hat  1.109960e+02 8.549298e-01
Length2_hat  1.292576e+02 1.170999e+00
Length2_hat  1.267636e+02 1.064200e+00
Length2_hat  1.238635e+02 9.374673e-01
