                 Estimate   Std. Error
ln_bdev      1.205147e-02 9.684206e-02
ln_bdev     -4.266876e-02 1.400186e-01
ln_bdev      1.171735e-01 1.038281e-01
ln_bdev      1.543557e-01 1.195021e-01
ln_bdev     -1.359196e-01 1.054936e-01
ln_bdev     -3.271267e-01 1.176980e-01
ln_bdev      5.244794e-02 1.546463e-01
ln_bdev     -1.719933e-01 1.255187e-01
ln_bdev      3.521865e-02 1.024327e-01
ln_bdev      9.477285e-02 1.034444e-01
ln_bdev      1.035516e-01 1.191799e-01
ln_bdev     -6.080851e-02 1.170177e-01
ln_bdev     -1.743198e-01 1.253748e-01
ln_bdev     -1.440088e-01 1.109503e-01
ln_bdev      1.273286e-01 9.296148e-02
ln_bdev     -1.104020e-01 1.007466e-01
ln_bdev      2.868377e-02 1.311682e-01
ln_bdev      2.291736e-01 1.219702e-01
ln_bdev      9.822665e-02 1.377074e-01
ln_bdev      1.569118e-01 9.664603e-02
ln_bdev      2.040019e-02 1.182958e-01
ln_bdev      9.727807e-02 1.250341e-01
ln_bdev      2.705559e-01 1.167339e-01
ln_bdev     -2.595174e-01 1.335472e-01
ln_bdev      5.789527e-02 1.305356e-01
ln_bdev     -6.357577e-03 1.156993e-01
ln_bdev      3.870524e-04 1.257329e-01
ln_bdev      6.042800e-02 1.437336e-01
ln_bdev     -2.388410e-01 1.278177e-01
ln_bdev     -1.425324e-01 1.518324e-01
ln_bdev     -1.552785e-01 1.446546e-01
ln_bdev      1.496850e-01 1.221702e-01
ln_bdev     -1.328645e-01 1.291364e-01
ln_bdev      1.715289e-01 1.444133e-01
ln_bdev      2.706187e-01 1.126881e-01
ln_bdev      3.140209e-02 1.390036e-01
ln_bdev      1.680551e-01 1.066488e-01
ln_bdev      7.119907e-02 1.249655e-01
ln_bdev      1.906170e-01 1.483786e-01
ln_bdev      6.701342e-02 1.672072e-01
ln_bdev      2.504694e-02 1.386768e-01
ln_bdev     -1.693377e-02 1.578107e-01
ln_bdev     -1.237282e-01 1.372173e-01
ln_bdev     -1.270312e-02 1.201887e-01
ln_bdev     -4.695370e-02 1.368071e-01
ln_bdev     -9.259547e-02 1.462461e-01
ln_bdev      1.385911e-01 1.714381e-01
ln_bdev      6.113431e-02 1.285728e-01
ln_bdev     -3.808622e-02 1.402966e-01
ln_bdev     -1.981169e-01 1.244373e-01
ln_bdev     -2.453247e-01 1.314007e-01
ln_bdev     -1.460945e-01 1.244141e-01
ln_bdev     -2.884082e-02 1.324071e-01
ln_bdev     -2.557241e-03 1.193983e-01
ln_bdev     -1.073740e-01 1.314031e-01
ln_bdev     -1.775406e-01 1.367022e-01
ln_bdev      1.567412e-02 1.470183e-01
ln_bdev      2.065160e-01 1.170169e-01
ln_bdev      2.201385e-02 1.231790e-01
ln_bdev     -9.065130e-02 1.222591e-01
ln_bdev      3.923875e-01 1.409494e-01
ln_bdev      2.120437e-01 1.510660e-01
ln_bdev      1.337460e-01 1.161585e-01
ln_bdev     -1.741753e-01 1.231410e-01
ln_bdev     -2.483496e-01 1.446878e-01
ln_bdev      1.289741e-01 1.225711e-01
ln_bdev     -4.828902e-02 1.396234e-01
ln_bdev      2.165555e-01 1.302883e-01
ln_bdev     -1.111795e-01 1.543821e-01
ln_bdev     -7.701782e-02 1.168275e-01
ln_bdev     -4.304469e-02 1.189024e-01
ln_bdev     -8.924192e-02 1.171500e-01
ln_bdev      9.708439e-02 1.008733e-01
ln_bdev      7.724950e-02 1.185086e-01
ln_bdev     -2.158901e-01 1.283147e-01
ln_bdev     -8.006274e-02 1.352869e-01
ln_bdev      8.285570e-03 1.251647e-01
ln_bdev     -2.610254e-01 1.270813e-01
ln_bdev     -3.807409e-02 1.400612e-01
ln_bdev      2.843619e-02 1.202306e-01
ln_bdev     -4.008473e-01 1.282697e-01
ln_bdev      4.868798e-02 1.200626e-01
ln_bdev     -2.223836e-02 1.274420e-01
ln_bdev      2.566345e-01 1.485971e-01
ln_bdev     -4.405370e-01 1.495505e-01
ln_bdev     -6.437688e-03 1.431140e-01
ln_bdev     -3.198089e-03 1.061565e-01
ln_bdev     -2.063807e-01 1.400797e-01
ln_bdev      2.769715e-02 1.307084e-01
ln_bdev      2.170435e-01 1.484959e-01
ln_bdev      2.764924e-02 1.097537e-01
ln_bdev      1.570352e-01 1.424441e-01
ln_bdev     -1.024900e-01 1.340622e-01
ln_bdev      3.101987e-02 1.201651e-01
ln_bdev      3.544832e-01 1.567152e-01
ln_bdev     -1.011529e-01 1.368952e-01
ln_bdev      2.365283e-02 1.378382e-01
ln_bdev      4.359335e-02 1.212690e-01
ln_bdev      1.002919e-01 1.329568e-01
ln_bdev      3.649511e-01 1.365067e-01
ln_bdev      3.959541e-01 1.191685e-01
ln_bdev      1.874116e-01 1.195102e-01
ln_bdev      1.579646e-01 1.173581e-01
ln_bdev      7.929355e-02 1.279832e-01
ln_bdev     -6.660373e-02 1.176403e-01
ln_bdev     -3.011580e-02 1.302022e-01
ln_bdev     -6.516895e-02 1.712386e-01
ln_bdev     -1.211393e-02 1.147141e-01
ln_bdev      4.292632e-02 1.470534e-01
ln_bdev     -8.453554e-02 1.189020e-01
ln_bdev      2.613836e-02 1.369103e-01
ln_bdev      5.579392e-02 1.445096e-01
ln_bdev     -3.220071e-01 1.519386e-01
ln_bdev     -4.736292e-02 1.396435e-01
ln_bdev     -1.411984e-01 1.373267e-01
ln_bdev     -1.126414e-01 9.476993e-02
ln_bdev      3.219871e-02 1.305599e-01
ln_bdev     -4.818085e-02 1.219024e-01
ln_bdev      9.444968e-02 1.247006e-01
ln_bdev     -1.588179e-01 1.542698e-01
ln_bdev      6.014215e-02 1.301684e-01
ln_bdev      4.154632e-01 1.026482e-01
ln_bdev     -1.435296e-01 1.376197e-01
ln_bdev     -1.168576e-01 1.071118e-01
ln_bdev     -9.039743e-02 1.272151e-01
ln_bdev      1.933635e-03 1.057392e-01
ln_bdev      3.681427e-01 1.190352e-01
ln_bdev      2.932357e-01 1.098650e-01
ln_bdev     -1.693783e-01 1.536664e-01
ln_bdev     -5.960317e-02 1.260040e-01
ln_bdev      5.268634e-02 1.207022e-01
ln_bdev     -2.027279e-01 1.430919e-01
ln_bdev     -4.967908e-02 1.477813e-01
ln_bdev      5.272500e-02 1.533641e-01
ln_bdev     -1.042556e-01 1.251936e-01
ln_bdev     -6.327816e-02 1.078313e-01
ln_bdev     -7.237500e-02 1.447139e-01
ln_bdev      7.232703e-02 1.256304e-01
ln_bdev      2.162840e-01 1.405924e-01
ln_bdev      6.200996e-02 1.226492e-01
ln_bdev     -2.269411e-02 1.212738e-01
ln_bdev      3.563667e-02 1.114575e-01
ln_bdev      1.158940e-01 1.278884e-01
ln_bdev      8.033167e-02 1.047343e-01
ln_bdev      5.119783e-02 1.326614e-01
ln_bdev     -2.536267e-01 1.425069e-01
ln_bdev     -1.429473e-01 1.003988e-01
ln_bdev      1.637542e-01 1.107315e-01
ln_bdev      6.514714e-02 1.262986e-01
ln_bdev     -7.227211e-02 1.545670e-01
ln_bdev      7.762413e-02 1.321399e-01
ln_bdev     -8.509656e-02 1.472741e-01
ln_bdev     -9.176027e-02 1.408880e-01
ln_bdev      1.868602e-01 1.387536e-01
ln_bdev     -1.115265e-02 1.251047e-01
ln_bdev     -1.658096e-01 1.446534e-01
ln_bdev     -9.011198e-02 1.253259e-01
ln_bdev     -2.017762e-01 1.615651e-01
ln_bdev     -1.243287e-01 1.471348e-01
ln_bdev     -2.201458e-01 1.327741e-01
ln_bdev     -1.799800e-01 1.458129e-01
ln_bdev      8.124563e-02 1.274673e-01
ln_bdev     -1.804694e-01 1.346513e-01
ln_bdev     -1.675672e-02 1.235820e-01
ln_bdev     -1.931690e-02 1.402465e-01
ln_bdev      2.538831e-01 1.138962e-01
ln_bdev     -3.459926e-01 1.605062e-01
ln_bdev     -2.530800e-01 1.495986e-01
ln_bdev     -5.955735e-02 1.260702e-01
ln_bdev      1.654643e-01 1.383053e-01
ln_bdev      1.050724e-01 1.581279e-01
gamma        1.897369e-01 1.422615e-02
psi          1.000000e-03 5.537869e-03
L0           4.315181e+01 2.931001e+00
L0           4.974565e+01 2.548677e+00
Linf         1.948350e+02 1.105030e+01
Linf         1.772920e+02 8.610309e+00
amean        1.884245e-01 1.211636e-02
amean        1.884423e-01 1.211712e-02
bmean        9.670977e-04 1.114989e-04
bmean        1.062892e-03 1.143667e-04
sd_bdev      2.081420e-01 2.587204e-02
sd_bdev      1.905225e-01 2.302601e-02
sd_obs       8.254517e-02 3.448419e-03
sd_z         1.000000e-01 0.000000e+00
sd_ydev      1.000000e-02 0.000000e+00
sd_xdev      1.000000e-02 0.000000e+00
Length1_hat  1.306507e+02 5.500647e+00
Length1_hat  1.105884e+02 4.400135e+00
Length1_hat  1.275631e+02 5.749230e+00
Length1_hat  1.039940e+02 4.034602e+00
Length1_hat  1.112397e+02 4.681024e+00
Length1_hat  9.127394e+01 2.976292e+00
Length1_hat  1.078492e+02 4.533634e+00
Length1_hat  1.096214e+02 6.334826e+00
Length1_hat  1.024278e+02 4.446496e+00
Length1_hat  1.008189e+02 4.548848e+00
Length1_hat  1.279854e+02 7.057322e+00
Length1_hat  1.121087e+02 5.631498e+00
Length1_hat  1.016675e+02 5.592280e+00
Length1_hat  1.359335e+02 7.067536e+00
Length1_hat  1.289779e+02 6.731317e+00
Length1_hat  1.107016e+02 5.431393e+00
Length1_hat  1.279556e+02 6.913726e+00
Length1_hat  1.140177e+02 6.323795e+00
Length1_hat  1.065719e+02 6.198305e+00
Length1_hat  1.435860e+02 7.212225e+00
Length1_hat  1.235573e+02 6.556286e+00
Length1_hat  1.371302e+02 6.418382e+00
Length1_hat  1.296974e+02 5.880772e+00
Length1_hat  1.446815e+02 6.761422e+00
Length1_hat  1.581141e+02 8.561953e+00
Length1_hat  9.164668e+01 5.011516e+00
Length1_hat  9.186952e+01 5.263984e+00
Length1_hat  8.171733e+01 4.009525e+00
Length1_hat  1.015773e+02 4.486862e+00
Length1_hat  1.022855e+02 5.294644e+00
Length1_hat  9.992102e+01 5.186237e+00
Length1_hat  1.090052e+02 5.092542e+00
Length1_hat  1.128722e+02 5.932658e+00
Length1_hat  1.038549e+02 5.103199e+00
Length1_hat  1.124645e+02 4.931301e+00
Length1_hat  1.127429e+02 4.857396e+00
Length1_hat  1.158923e+02 5.734761e+00
Length1_hat  1.232603e+02 5.373489e+00
Length1_hat  9.861340e+01 4.071852e+00
Length1_hat  1.015090e+02 5.300989e+00
Length1_hat  1.035329e+02 4.794396e+00
Length1_hat  1.017439e+02 4.433071e+00
Length1_hat  1.069682e+02 4.634898e+00
Length1_hat  1.110417e+02 4.381554e+00
Length1_hat  7.325651e+01 5.111984e+00
Length1_hat  8.968561e+01 5.722650e+00
Length1_hat  1.066770e+02 4.207937e+00
Length1_hat  1.139723e+02 5.568232e+00
Length1_hat  1.155333e+02 5.230895e+00
Length1_hat  1.220219e+02 5.965190e+00
Length1_hat  1.203822e+02 6.438556e+00
Length1_hat  1.271230e+02 6.163867e+00
Length1_hat  1.326342e+02 7.274653e+00
Length1_hat  1.477454e+02 7.813836e+00
Length1_hat  1.340510e+02 6.550006e+00
Length1_hat  9.971097e+01 4.485317e+00
Length1_hat  1.436128e+02 6.392727e+00
Length1_hat  1.142180e+02 5.258655e+00
Length1_hat  1.069354e+02 5.511656e+00
Length1_hat  1.141179e+02 5.816927e+00
Length1_hat  8.883349e+01 2.689539e+00
Length1_hat  9.974387e+01 5.043243e+00
Length1_hat  8.579231e+01 3.311420e+00
Length1_hat  1.019107e+02 4.934572e+00
Length1_hat  1.306923e+02 5.975570e+00
Length1_hat  1.137766e+02 5.323436e+00
Length1_hat  1.158454e+02 4.799704e+00
Length1_hat  1.086804e+02 5.462509e+00
Length1_hat  1.053323e+02 4.156913e+00
Length1_hat  7.062679e+01 2.795110e+00
Length1_hat  1.075443e+02 5.128303e+00
Length1_hat  1.088103e+02 5.980806e+00
Length1_hat  1.024877e+02 5.498472e+00
Length1_hat  9.465649e+01 4.414317e+00
Length1_hat  1.097250e+02 5.633598e+00
Length1_hat  1.005253e+02 5.091361e+00
Length1_hat  1.087219e+02 5.166033e+00
Length1_hat  1.053945e+02 4.141919e+00
Length1_hat  1.098625e+02 4.585037e+00
Length1_hat  8.580457e+01 4.023378e+00
Length1_hat  1.125023e+02 5.685614e+00
Length1_hat  1.360194e+02 5.417008e+00
Length1_hat  8.358372e+01 2.688789e+00
Length1_hat  1.241010e+02 5.950039e+00
Length1_hat  9.407332e+01 3.452754e+00
Length1_hat  1.259564e+02 5.704576e+00
Length1_hat  1.258754e+02 4.870722e+00
Length1_hat  1.366662e+02 6.077968e+00
Length1_hat  1.388465e+02 6.320350e+00
Length1_hat  1.230557e+02 5.700351e+00
Length1_hat  1.450229e+02 7.437732e+00
Length1_hat  1.023246e+02 3.866476e+00
Length1_hat  1.217012e+02 5.443994e+00
Length1_hat  9.174225e+01 2.784296e+00
Length1_hat  1.095106e+02 4.505015e+00
Length1_hat  1.036349e+02 4.553260e+00
Length1_hat  1.256127e+02 5.221588e+00
Length1_hat  9.690760e+01 4.085188e+00
Length1_hat  1.197790e+02 5.598107e+00
Length1_hat  9.622123e+01 3.878035e+00
Length1_hat  1.022280e+02 4.334167e+00
Length1_hat  9.737223e+01 3.813211e+00
Length1_hat  9.913590e+01 3.692766e+00
Length1_hat  1.045102e+02 4.113918e+00
Length1_hat  1.047281e+02 4.612857e+00
Length1_hat  1.080607e+02 4.588953e+00
Length1_hat  1.369333e+02 5.398493e+00
Length1_hat  1.187184e+02 5.120308e+00
Length1_hat  1.220966e+02 5.716972e+00
Length1_hat  1.605373e+02 7.852910e+00
Length1_hat  1.336182e+02 5.827979e+00
Length1_hat  1.251256e+02 5.939764e+00
Length1_hat  1.343674e+02 7.217228e+00
Length1_hat  1.461193e+02 6.520240e+00
Length1_hat  1.396751e+02 5.704863e+00
Length1_hat  1.212462e+02 5.046779e+00
Length1_hat  8.691146e+01 4.004395e+00
Length1_hat  9.285793e+01 3.621483e+00
Length1_hat  8.320723e+01 2.752059e+00
Length1_hat  9.226720e+01 3.923917e+00
Length1_hat  1.172732e+02 4.673614e+00
Length1_hat  1.054204e+02 4.057710e+00
Length1_hat  1.077157e+02 4.389101e+00
Length1_hat  9.100067e+01 2.806624e+00
Length1_hat  1.007038e+02 3.684376e+00
Length1_hat  1.281653e+02 5.209141e+00
Length1_hat  1.106871e+02 3.791243e+00
Length1_hat  1.037332e+02 4.146540e+00
Length1_hat  1.284629e+02 6.292216e+00
Length1_hat  1.104514e+02 4.848755e+00
Length1_hat  1.033023e+02 3.510716e+00
Length1_hat  1.146497e+02 4.682551e+00
Length1_hat  1.102911e+02 5.517656e+00
Length1_hat  1.024249e+02 4.191574e+00
Length1_hat  1.222097e+02 5.415090e+00
Length1_hat  1.355269e+02 5.751799e+00
Length1_hat  1.264818e+02 6.480292e+00
Length1_hat  9.353207e+01 3.556810e+00
Length1_hat  9.504069e+01 3.263220e+00
Length1_hat  9.872772e+01 4.522943e+00
Length1_hat  1.184143e+02 5.630200e+00
Length1_hat  1.142523e+02 5.510733e+00
Length1_hat  1.248606e+02 5.468847e+00
Length1_hat  1.319395e+02 5.808953e+00
Length1_hat  1.294268e+02 6.202895e+00
Length1_hat  9.094421e+01 3.145813e+00
Length1_hat  1.286469e+02 6.661638e+00
Length1_hat  1.023183e+02 4.458448e+00
Length1_hat  1.323299e+02 5.717987e+00
Length1_hat  1.380304e+02 5.351040e+00
Length1_hat  7.914549e+01 2.657969e+00
Length1_hat  1.138769e+02 4.336787e+00
Length1_hat  1.224003e+02 5.861100e+00
Length1_hat  1.109245e+02 4.941680e+00
Length1_hat  1.148328e+02 5.615371e+00
Length1_hat  1.137169e+02 4.743040e+00
Length1_hat  1.145624e+02 4.386142e+00
Length1_hat  1.293128e+02 5.590568e+00
Length1_hat  1.259366e+02 6.628699e+00
Length1_hat  1.373629e+02 6.267332e+00
Length1_hat  9.450752e+01 3.635287e+00
Length1_hat  9.254295e+01 4.294797e+00
Length1_hat  9.532601e+01 3.957943e+00
Length1_hat  1.196743e+02 6.263977e+00
Length1_hat  9.963185e+01 3.772471e+00
Length1_hat  1.041313e+02 4.520641e+00
Length1_hat  9.392326e+01 4.571724e+00
Length1_hat  1.260524e+02 4.785879e+00
Length1_hat  1.012602e+02 4.157599e+00
Length1_hat  1.116835e+02 4.845337e+00
Length1_hat  9.985306e+01 3.907449e+00
Length1_hat  8.892873e+01 3.484389e+00
Length1_hat  1.300387e+02 5.085981e+00
Length1_hat  9.042208e+01 2.799719e+00
Length1_hat  8.262569e+01 2.243299e+00
Length1_hat  1.022003e+02 4.519653e+00
Length1_hat  1.212945e+02 5.007579e+00
Length1_hat  9.341939e+01 4.340713e+00
Length1_hat  9.920098e+01 5.190162e+00
Length1_hat  1.019251e+02 4.339694e+00
Length1_hat  1.203349e+02 6.195820e+00
Length1_hat  1.009181e+02 4.019260e+00
Length1_hat  8.804967e+01 3.897428e+00
Length1_hat  8.115703e+01 2.986089e+00
Length1_hat  9.719627e+01 3.797625e+00
Length1_hat  8.815949e+01 3.158184e+00
Length1_hat  1.063546e+02 3.875498e+00
Length1_hat  1.200775e+02 5.377868e+00
Length1_hat  9.132696e+01 3.101712e+00
Length1_hat  1.003886e+02 3.712214e+00
Length1_hat  6.898662e+01 2.347328e+00
Length1_hat  1.091813e+02 5.005559e+00
Length1_hat  1.037766e+02 4.172405e+00
Length1_hat  1.146004e+02 4.214428e+00
Length1_hat  1.251628e+02 4.718865e+00
Length1_hat  1.257165e+02 5.179244e+00
Length1_hat  1.089057e+02 4.515360e+00
Length1_hat  1.039610e+02 4.133796e+00
Length1_hat  9.334472e+01 2.938808e+00
Length1_hat  9.830405e+01 2.991633e+00
Length1_hat  8.791575e+01 3.075043e+00
Length1_hat  9.969289e+01 4.941400e+00
Length1_hat  9.909756e+01 3.870980e+00
Length1_hat  1.239141e+02 5.306147e+00
Length1_hat  8.640238e+01 4.671101e+00
Length1_hat  8.342697e+01 3.517675e+00
Length1_hat  1.067148e+02 4.697254e+00
Length1_hat  1.273939e+02 5.095460e+00
Length1_hat  1.043515e+02 3.319798e+00
Length1_hat  9.917498e+01 4.522716e+00
Length1_hat  9.164403e+01 3.180291e+00
Length1_hat  9.250846e+01 4.060558e+00
Length1_hat  9.051369e+01 2.949170e+00
Length1_hat  1.272797e+02 5.527027e+00
Length1_hat  1.218872e+02 5.291403e+00
Length1_hat  1.279355e+02 5.518165e+00
Length1_hat  1.138276e+02 5.178221e+00
Length1_hat  1.055621e+02 4.312493e+00
Length1_hat  1.243622e+02 4.723038e+00
Length1_hat  1.001686e+02 3.490920e+00
Length1_hat  9.549780e+01 3.484457e+00
Length1_hat  1.310145e+02 4.997223e+00
Length1_hat  9.917367e+01 3.711454e+00
Length1_hat  9.905641e+01 3.815189e+00
Length1_hat  1.217931e+02 3.861245e+00
Length1_hat  9.849142e+01 3.860296e+00
Length1_hat  1.085083e+02 4.346429e+00
Length1_hat  7.604987e+01 2.983115e+00
Length1_hat  1.088116e+02 3.020621e+00
Length1_hat  8.836587e+01 2.986522e+00
Length1_hat  1.306723e+02 5.940671e+00
Length1_hat  1.031631e+02 3.302535e+00
Length1_hat  9.427885e+01 3.596185e+00
Length1_hat  8.295612e+01 3.440591e+00
Length1_hat  1.101747e+02 4.659203e+00
Length1_hat  8.449908e+01 3.234007e+00
Length1_hat  1.063257e+02 3.895531e+00
Length1_hat  1.108959e+02 4.660331e+00
Length1_hat  7.557266e+01 3.341329e+00
Length1_hat  9.609800e+01 3.111245e+00
Length1_hat  9.299410e+01 3.371001e+00
Length1_hat  1.065410e+02 4.318423e+00
Length1_hat  8.375387e+01 2.911924e+00
Length1_hat  8.365168e+01 3.959343e+00
Length1_hat  9.519472e+01 5.181682e+00
Length1_hat  9.691516e+01 4.512369e+00
Length1_hat  9.495157e+01 3.992422e+00
Length1_hat  1.050962e+02 4.625086e+00
Length1_hat  1.022362e+02 3.565237e+00
Length1_hat  1.087768e+02 4.419448e+00
Length1_hat  7.179606e+01 2.101919e+00
Length1_hat  1.245583e+02 5.633295e+00
Length1_hat  8.725098e+01 3.120637e+00
Length1_hat  1.067325e+02 3.931482e+00
Length1_hat  9.019624e+01 3.308355e+00
Length1_hat  9.201983e+01 3.569878e+00
Length1_hat  7.855424e+01 1.859221e+00
Length1_hat  8.124908e+01 2.384436e+00
Length1_hat  1.075338e+02 3.895643e+00
Length1_hat  1.432311e+02 6.551314e+00
Length1_hat  9.457998e+01 3.647062e+00
Length1_hat  1.013370e+02 3.688658e+00
