                 Estimate   Std. Error
Length1_hat  1.140194e+02 7.678476e-01
Length1_hat  1.205423e+02 9.114236e-01
Length1_hat  9.941301e+01 8.691114e-01
Length1_hat  1.085438e+02 9.158947e-01
Length1_hat  9.309654e+01 1.208617e+00
Length1_hat  1.003980e+02 8.551329e-01
Length1_hat  8.679458e+01 1.033782e+00
Length1_hat  1.233962e+02 1.031937e+00
Length1_hat  1.207114e+02 9.175531e-01
Length1_hat  1.233962e+02 1.031937e+00
Length1_hat  1.203173e+02 8.974768e-01
Length1_hat  1.104410e+02 7.559052e-01
Length1_hat  1.173300e+02 8.187198e-01
Length1_hat  9.941301e+01 8.691114e-01
Length1_hat  9.976799e+01 1.095336e+00
Length1_hat  1.206552e+02 9.155011e-01
Length1_hat  9.941301e+01 8.691114e-01
Length1_hat  1.045930e+02 9.970671e-01
Length1_hat  1.123116e+02 8.532467e-01
Length1_hat  1.045930e+02 9.970671e-01
Length1_hat  1.099424e+02 7.571173e-01
Length1_hat  7.783957e+01 1.333573e+00
Length1_hat  9.974387e+01 8.643971e-01
Length1_hat  8.665137e+01 1.035289e+00
Length1_hat  1.279331e+02 1.299546e+00
Length1_hat  9.930215e+01 8.706940e-01
Length1_hat  9.881325e+01 1.113475e+00
Length1_hat  8.592975e+01 1.042723e+00
Length1_hat  1.151492e+02 8.306651e-01
Length1_hat  8.621951e+01 1.039770e+00
Length1_hat  1.051887e+02 7.931698e-01
Length1_hat  1.140194e+02 7.678476e-01
Length1_hat  7.818167e+01 1.104798e+00
Length1_hat  9.400806e+01 9.455719e-01
Length1_hat  9.388335e+01 9.472713e-01
Length1_hat  1.102757e+02 7.562394e-01
Length1_hat  8.624647e+01 1.288113e+00
Length1_hat  9.363295e+01 9.506687e-01
Length1_hat  1.137247e+02 7.653186e-01
Length1_hat  1.084676e+02 9.173770e-01
Length1_hat  1.046818e+02 9.952023e-01
Length1_hat  1.100260e+02 7.568718e-01
Length1_hat  1.047702e+02 9.933434e-01
Length1_hat  1.099424e+02 7.571173e-01
Length1_hat  5.957781e+01 1.123065e+00
Length1_hat  1.236410e+02 1.043976e+00
Length1_hat  8.650778e+01 1.036790e+00
Length1_hat  1.086198e+02 9.144227e-01
Length1_hat  9.334810e+01 1.204961e+00
Length1_hat  9.363295e+01 9.506687e-01
Length1_hat  6.767916e+01 1.319056e+00
Length1_hat  7.766359e+01 1.333940e+00
Length1_hat  1.053801e+02 7.910649e-01
Length1_hat  1.277046e+02 1.381747e+00
Length1_hat  9.945284e+01 1.101385e+00
Length1_hat  1.045040e+02 9.989376e-01
Length1_hat  1.045040e+02 9.989376e-01
Length1_hat  4.215951e+01 1.043921e+00
Length1_hat  9.347327e+01 1.203123e+00
Length1_hat  1.202413e+02 8.951363e-01
Length1_hat  9.334810e+01 1.204961e+00
Length1_hat  1.220970e+02 9.660692e-01
Length1_hat  1.046818e+02 9.952023e-01
Length1_hat  1.200879e+02 8.905505e-01
Length1_hat  1.100260e+02 7.568718e-01
Length1_hat  1.124389e+02 8.516509e-01
Length1_hat  6.683907e+01 1.314819e+00
Length1_hat  9.870544e+01 1.115488e+00
Length1_hat  1.038726e+02 1.012183e+00
Length1_hat  9.312830e+01 9.574546e-01
Length1_hat  8.707992e+01 1.030747e+00
Length1_hat  7.883869e+01 1.100821e+00
Length1_hat  1.044147e+02 1.000814e+00
Length1_hat  1.280082e+02 1.304786e+00
Length1_hat  7.783957e+01 1.333573e+00
Length1_hat  1.099424e+02 7.571173e-01
Length1_hat  8.693744e+01 1.032268e+00
Length1_hat  1.055705e+02 7.890117e-01
Length1_hat  9.987236e+01 1.093319e+00
Length1_hat  1.052950e+02 9.823180e-01
Length1_hat  8.639465e+01 1.286804e+00
Length1_hat  1.156867e+02 8.301251e-01
Length1_hat  9.996304e+01 8.612839e-01
Length1_hat  8.029259e+01 1.091168e+00
Length1_hat  1.248603e+02 1.129407e+00
Length1_hat  1.123116e+02 8.532467e-01
Length1_hat  1.096902e+02 7.579574e-01
Length1_hat  9.300133e+01 9.591486e-01
Length1_hat  8.654234e+01 1.285482e+00
Length1_hat  7.916468e+01 1.098759e+00
Length1_hat  8.665137e+01 1.035289e+00
Length1_hat  8.650778e+01 1.036790e+00
Length1_hat  1.097745e+02 7.576602e-01
Length1_hat  4.245050e+01 1.048104e+00
Length1_hat  8.639465e+01 1.286804e+00
Length1_hat  5.936479e+01 1.122314e+00
Length1_hat  6.705011e+01 1.315924e+00
Length1_hat  8.564894e+01 1.293208e+00
Length1_hat  7.818167e+01 1.104798e+00
Length1_hat  1.049964e+02 7.953255e-01
Length1_hat  7.730992e+01 1.334608e+00
Length1_hat  1.051887e+02 7.931698e-01
Length1_hat  8.636383e+01 1.038283e+00
Length1_hat  1.096902e+02 7.579574e-01
Length1_hat  6.899863e+01 1.135722e+00
Length1_hat  6.899863e+01 1.135722e+00
Length1_hat  9.284334e+01 1.212244e+00
Length1_hat  7.867506e+01 1.101834e+00
Length1_hat  4.774414e+01 1.056132e+00
Length2_hat  1.232146e+02 1.043649e+00
Length2_hat  1.198993e+02 8.906536e-01
Length2_hat  1.268503e+02 1.299317e+00
Length2_hat  1.173573e+02 8.218801e-01
Length2_hat  1.256551e+02 1.160175e+00
Length2_hat  1.151499e+02 8.294135e-01
Length2_hat  1.199616e+02 8.906209e-01
Length2_hat  1.312159e+02 1.569194e+00
Length2_hat  1.151647e+02 8.284834e-01
Length2_hat  1.094485e+02 7.535953e-01
Length2_hat  1.297388e+02 1.642806e+00
Length2_hat  1.257265e+02 1.162962e+00
Length2_hat  1.204480e+02 9.155435e-01
Length2_hat  1.291194e+02 1.590591e+00
Length2_hat  1.274410e+02 1.385298e+00
Length2_hat  1.199439e+02 8.912123e-01
Length2_hat  1.290663e+02 1.591918e+00
Length2_hat  1.267813e+02 1.301361e+00
Length2_hat  1.266752e+02 1.303836e+00
Length2_hat  1.338361e+02 1.820825e+00
Length2_hat  1.264612e+02 1.308081e+00
Length2_hat  1.256359e+02 1.220255e+00
Length2_hat  1.247404e+02 1.129429e+00
Length2_hat  1.283072e+02 1.455586e+00
Length2_hat  1.403323e+02 2.718527e+00
Length2_hat  1.095204e+02 7.548943e-01
Length2_hat  1.149918e+02 8.268124e-01
Length2_hat  1.085417e+02 9.124292e-01
Length2_hat  1.050543e+02 7.930165e-01
Length2_hat  1.177632e+02 8.440053e-01
Length2_hat  1.233675e+02 1.032322e+00
Length2_hat  1.178552e+02 8.443545e-01
Length2_hat  1.254752e+02 1.165367e+00
Length2_hat  1.232896e+02 1.030310e+00
Length2_hat  1.177199e+02 8.438407e-01
Length2_hat  1.205019e+02 9.145742e-01
Length2_hat  1.294862e+02 1.433827e+00
Length2_hat  1.217466e+02 9.606693e-01
Length2_hat  1.121086e+02 8.511145e-01
Length2_hat  1.177186e+02 8.438396e-01
Length2_hat  1.175930e+02 8.427753e-01
Length2_hat  1.152399e+02 8.294383e-01
Length2_hat  1.177897e+02 8.440435e-01
Length2_hat  1.205435e+02 9.139736e-01
Length2_hat  8.634965e+01 1.028128e+00
Length2_hat  1.151002e+02 8.273028e-01
Length2_hat  1.119288e+02 8.488836e-01
Length2_hat  1.216525e+02 9.616678e-01
Length2_hat  1.198093e+02 8.917759e-01
Length2_hat  1.246207e+02 1.129448e+00
Length2_hat  1.276270e+02 1.379865e+00
Length2_hat  1.258980e+02 1.215639e+00
Length2_hat  1.306167e+02 1.818916e+00
Length2_hat  1.308326e+02 1.881058e+00
Length2_hat  1.275770e+02 1.380965e+00
Length2_hat  1.151342e+02 8.281331e-01
Length2_hat  1.312181e+02 1.569067e+00
Length2_hat  1.198565e+02 8.915489e-01
Length2_hat  1.203720e+02 9.166207e-01
Length2_hat  1.232556e+02 1.043185e+00
Length2_hat  9.289287e+01 1.198231e+00
Length2_hat  1.135506e+02 7.645829e-01
Length2_hat  1.050292e+02 7.926561e-01
Length2_hat  1.135514e+02 7.645863e-01
Length2_hat  1.276961e+02 1.298306e+00
Length2_hat  1.203342e+02 9.171559e-01
Length2_hat  1.177199e+02 8.438407e-01
Length2_hat  1.204103e+02 9.160707e-01
Length2_hat  1.095216e+02 7.549229e-01
Length2_hat  1.041941e+02 1.003643e+00
Length2_hat  1.172765e+02 8.226372e-01
Length2_hat  1.245707e+02 1.130375e+00
Length2_hat  1.198103e+02 8.917608e-01
Length2_hat  1.085378e+02 9.117363e-01
Length2_hat  1.217466e+02 9.606693e-01
Length2_hat  1.094496e+02 7.533786e-01
Length2_hat  1.137059e+02 7.656917e-01
Length2_hat  1.096395e+02 7.552553e-01
Length2_hat  1.150919e+02 8.273873e-01
Length2_hat  1.097518e+02 7.573076e-01
Length2_hat  1.232314e+02 1.031754e+00
Length2_hat  1.255943e+02 1.162639e+00
Length2_hat  9.949729e+01 8.614449e-01
Length2_hat  1.244748e+02 1.132065e+00
Length2_hat  1.048655e+02 7.917438e-01
Length2_hat  1.255560e+02 1.163479e+00
Length2_hat  1.197641e+02 8.919767e-01
Length2_hat  1.258000e+02 1.217571e+00
Length2_hat  1.265223e+02 1.304672e+00
Length2_hat  1.232564e+02 1.043154e+00
Length2_hat  1.367609e+02 2.144335e+00
Length2_hat  1.083807e+02 9.105491e-01
Length2_hat  1.230776e+02 1.034720e+00
Length2_hat  9.971958e+01 8.635268e-01
Length2_hat  1.135530e+02 7.645931e-01
Length2_hat  1.232056e+02 1.030937e+00
Length2_hat  1.232181e+02 1.042617e+00
Length2_hat  1.152830e+02 8.300131e-01
Length2_hat  1.202903e+02 9.185257e-01
Length2_hat  1.172446e+02 8.203737e-01
Length2_hat  1.097411e+02 7.570620e-01
Length2_hat  1.205414e+02 9.137294e-01
Length2_hat  1.137756e+02 7.660010e-01
Length2_hat  1.138431e+02 7.663834e-01
Length2_hat  1.204634e+02 9.146896e-01
Length2_hat  1.177897e+02 8.440435e-01
Length2_hat  1.257557e+02 1.162532e+00
Length2_hat  1.197641e+02 8.919767e-01
Length2_hat  1.234753e+02 1.041959e+00
Length2_hat  1.366976e+02 2.146853e+00
Length2_hat  1.247404e+02 1.129429e+00
Length2_hat  1.246200e+02 1.129477e+00
Length2_hat  1.301188e+02 1.743962e+00
Length2_hat  1.275277e+02 1.382028e+00
Length2_hat  1.246200e+02 1.129477e+00
Length2_hat  1.205232e+02 9.145029e-01
Length2_hat  1.096819e+02 7.562188e-01
Length2_hat  9.951462e+01 8.613297e-01
Length2_hat  9.344097e+01 9.495479e-01
Length2_hat  1.083779e+02 9.110229e-01
Length2_hat  1.172765e+02 8.226372e-01
Length2_hat  1.137252e+02 7.657421e-01
Length2_hat  1.257742e+02 1.161814e+00
Length2_hat  1.173713e+02 8.215307e-01
Length2_hat  1.137735e+02 7.659903e-01
Length2_hat  1.231934e+02 1.032475e+00
Length2_hat  1.096729e+02 7.558425e-01
Length2_hat  1.173548e+02 8.219058e-01
Length2_hat  1.294952e+02 1.435469e+00
Length2_hat  1.233682e+02 1.032302e+00
Length2_hat  1.094935e+02 7.546496e-01
Length2_hat  1.233682e+02 1.032302e+00
Length2_hat  1.277389e+02 1.296257e+00
Length2_hat  1.199862e+02 8.904131e-01
Length2_hat  1.231557e+02 1.033188e+00
Length2_hat  1.245757e+02 1.130158e+00
Length2_hat  1.274808e+02 1.382963e+00
Length2_hat  9.951462e+01 8.613297e-01
Length2_hat  1.096837e+02 7.562565e-01
Length2_hat  1.095245e+02 7.549934e-01
Length2_hat  1.204673e+02 9.155795e-01
Length2_hat  1.234426e+02 1.042146e+00
Length2_hat  1.266938e+02 1.298241e+00
Length2_hat  1.245766e+02 1.130123e+00
Length2_hat  1.282402e+02 1.454147e+00
Length2_hat  1.041160e+02 1.000387e+00
Length2_hat  1.325433e+02 1.699445e+00
Length2_hat  1.277482e+02 1.294823e+00
Length2_hat  1.267463e+02 1.300367e+00
Length2_hat  1.232572e+02 1.043124e+00
Length2_hat  9.297135e+01 1.202967e+00
Length2_hat  1.150953e+02 8.274476e-01
Length2_hat  1.256861e+02 1.216419e+00
Length2_hat  1.268041e+02 1.298536e+00
Length2_hat  1.232321e+02 1.031726e+00
Length2_hat  1.198262e+02 8.911298e-01
Length2_hat  1.152234e+02 8.291393e-01
Length2_hat  1.234271e+02 1.042678e+00
Length2_hat  1.283072e+02 1.455586e+00
Length2_hat  1.275085e+02 1.381517e+00
Length2_hat  1.121368e+02 8.519878e-01
Length2_hat  1.178759e+02 8.444025e-01
Length2_hat  1.136296e+02 7.649489e-01
Length2_hat  1.281023e+02 1.455454e+00
Length2_hat  1.218453e+02 9.583768e-01
Length2_hat  1.232764e+02 1.030234e+00
Length2_hat  1.200622e+02 8.905180e-01
Length2_hat  1.204109e+02 9.160536e-01
Length2_hat  1.205089e+02 9.140563e-01
Length2_hat  1.198988e+02 8.909809e-01
Length2_hat  1.152830e+02 8.300131e-01
Length2_hat  9.891819e+01 1.097504e+00
Length2_hat  1.257280e+02 1.162900e+00
Length2_hat  1.050718e+02 7.937213e-01
Length2_hat  1.041810e+02 1.003124e+00
Length2_hat  1.257542e+02 1.161960e+00
Length2_hat  1.203734e+02 9.165795e-01
Length2_hat  1.050608e+02 7.932976e-01
Length2_hat  1.199383e+02 8.908714e-01
Length2_hat  1.094900e+02 7.543775e-01
Length2_hat  1.311652e+02 1.569562e+00
Length2_hat  1.256658e+02 1.159461e+00
Length2_hat  1.048685e+02 7.918600e-01
Length2_hat  8.633361e+01 1.027925e+00
Length2_hat  1.137524e+02 7.658713e-01
Length2_hat  9.331520e+01 9.435958e-01
Length2_hat  1.173576e+02 8.218765e-01
Length2_hat  1.255526e+02 1.162761e+00
Length2_hat  1.084163e+02 9.126622e-01
Length2_hat  1.048393e+02 7.907051e-01
Length2_hat  9.343187e+01 9.496806e-01
Length2_hat  1.171432e+02 8.215232e-01
Length2_hat  1.097083e+02 7.564843e-01
Length2_hat  1.177191e+02 8.437323e-01
Length2_hat  1.231519e+02 1.032624e+00
Length2_hat  1.256529e+02 1.160886e+00
Length2_hat  1.174282e+02 8.217275e-01
Length2_hat  1.200624e+02 8.905165e-01
Length2_hat  1.152370e+02 8.296287e-01
Length2_hat  1.232632e+02 1.029682e+00
Length2_hat  1.096998e+02 7.565830e-01
Length2_hat  1.175920e+02 8.427736e-01
Length2_hat  1.177529e+02 8.437474e-01
Length2_hat  1.257616e+02 1.162270e+00
Length2_hat  1.095502e+02 7.555958e-01
Length2_hat  1.097560e+02 7.573945e-01
Length2_hat  1.296958e+02 1.432892e+00
Length2_hat  1.277102e+02 1.296707e+00
Length2_hat  1.136532e+02 7.650823e-01
Length2_hat  1.151692e+02 8.285626e-01
Length2_hat  1.042637e+02 1.000508e+00
Length2_hat  1.205031e+02 9.139105e-01
Length2_hat  9.951169e+01 8.615639e-01
Length2_hat  1.296124e+02 1.434780e+00
Length2_hat  1.278360e+02 1.297903e+00
Length2_hat  1.295487e+02 1.432715e+00
Length2_hat  1.282415e+02 1.451745e+00
Length2_hat  1.297172e+02 1.432745e+00
Length2_hat  1.256377e+02 1.160786e+00
Length2_hat  1.204877e+02 9.139412e-01
Length2_hat  1.178203e+02 8.440737e-01
Length2_hat  1.278658e+02 1.297411e+00
Length2_hat  1.136532e+02 7.650823e-01
Length2_hat  1.199617e+02 8.901847e-01
Length2_hat  1.218555e+02 9.588331e-01
Length2_hat  1.200668e+02 8.904895e-01
Length2_hat  1.232046e+02 1.030963e+00
Length2_hat  1.085731e+02 9.135572e-01
Length2_hat  1.174165e+02 8.216623e-01
Length2_hat  1.137008e+02 7.653417e-01
Length2_hat  1.349416e+02 1.932071e+00
Length2_hat  1.204697e+02 9.140142e-01
Length2_hat  1.120469e+02 8.523405e-01
Length2_hat  1.097017e+02 7.566195e-01
Length2_hat  1.247918e+02 1.127703e+00
Length2_hat  1.137921e+02 7.660794e-01
Length2_hat  1.205309e+02 9.139154e-01
Length2_hat  1.277284e+02 1.295406e+00
Length2_hat  1.097453e+02 7.572749e-01
Length2_hat  1.205365e+02 9.136095e-01
Length2_hat  1.173707e+02 8.216273e-01
Length2_hat  1.278586e+02 1.297106e+00
Length2_hat  1.152395e+02 8.297310e-01
Length2_hat  1.173713e+02 8.216229e-01
Length2_hat  1.232914e+02 1.030253e+00
Length2_hat  1.177807e+02 8.439452e-01
Length2_hat  1.218460e+02 9.583703e-01
Length2_hat  1.205173e+02 9.142014e-01
Length2_hat  1.234049e+02 1.038975e+00
Length2_hat  1.204093e+02 9.151861e-01
Length2_hat  8.647833e+01 1.035490e+00
Length2_hat  1.294850e+02 1.433886e+00
Length2_hat  1.095788e+02 7.563386e-01
Length2_hat  1.219462e+02 9.601441e-01
Length2_hat  1.084389e+02 9.131910e-01
Length2_hat  1.097056e+02 7.565888e-01
Length2_hat  9.905456e+01 1.104928e+00
Length2_hat  1.085733e+02 9.135651e-01
Length2_hat  1.173551e+02 8.219020e-01
Length2_hat  1.296401e+02 1.640497e+00
Length2_hat  1.121917e+02 8.530099e-01
Length2_hat  1.199832e+02 8.902434e-01
Length2_hat  1.150520e+02 8.280315e-01
Length2_hat  9.910604e+01 1.106867e+00
Length2_hat  1.152186e+02 8.294542e-01
Length2_hat  1.248032e+02 1.128025e+00
Length2_hat  1.083865e+02 9.118465e-01
Length2_hat  1.259125e+02 1.215015e+00
Length2_hat  1.150799e+02 8.283484e-01
Length2_hat  1.257576e+02 1.213783e+00
