                 Estimate   Std. Error
z1          -2.185832e+01 2.4730853019
z1          -2.807521e+01 3.2246366752
z1           6.970108e+00 4.0167011920
z1          -5.595298e+00 4.2514281343
z1           1.879857e+00 4.2352792878
z1          -2.543467e+00 4.4813861041
z1          -1.571125e+01 4.7099294307
z1          -2.325678e-01 4.6600183246
z1          -1.888478e+01 5.9451716063
z1          -5.498174e+00 6.4078908083
z1           1.613262e+00 4.9265477380
z1          -5.466697e+00 4.0197009959
z1           1.383029e+01 5.0843490392
z1          -1.092279e-01 4.2142221547
z1          -1.185723e+01 3.9938492545
z1          -9.049104e+00 4.2408090676
z1           1.417852e+01 3.4544357582
z1          -1.106798e+01 3.7459316087
z1          -1.539803e+01 3.6257809694
z1          -1.009220e+01 3.9474682161
z1           5.074324e+00 4.7170631933
z1          -2.812672e+00 4.1890967503
z1           8.142218e+00 4.2705407599
z1          -9.666421e+00 4.0565433105
z1           6.129091e+00 3.8814726812
z1          -1.429617e+01 3.1019694768
z1          -5.631075e+00 3.9881774340
z1          -1.929924e+01 4.1668336989
z1          -1.715548e+01 3.9700132164
z1          -6.868095e+00 3.6258667999
z1          -1.109837e+01 4.1312036113
z1          -9.934051e+00 3.3320731339
z1          -4.448057e+00 3.5964520339
z1           4.294066e+00 3.9897533461
z1           4.382938e+00 4.1237330917
z1          -1.520071e+01 3.5734613765
z1          -8.605249e+00 4.1483112861
z1           1.883399e+01 4.8421448364
z1           6.509633e+00 3.6334528765
z1          -6.110534e-01 4.5760906001
z1           2.265337e+00 3.8475382066
z1           3.414374e+00 4.6107504432
z1           1.805594e+01 4.5987502737
z1           1.205483e+01 4.9197445755
z1           1.106839e+01 5.0017808299
z1           2.174443e+00 4.5216643238
z1          -1.605740e+00 5.5938496225
z1           7.032682e+00 3.9095347189
z1           3.511594e+00 4.4245097508
z1           1.099473e+01 3.8480115973
z1           3.252766e+00 4.1194661098
z1          -5.631090e+00 4.3145065811
z1           1.119093e+01 4.8354367034
z1          -6.748951e+00 4.0578690279
z1          -6.651675e-02 3.9463364924
z1          -4.333755e+00 4.0485411981
z1          -8.841386e-01 3.8876993927
z1          -2.490342e+00 4.1312737610
z1           2.165397e+00 4.1244026258
z1           2.259576e+00 4.1919859183
z1          -4.653897e+00 4.2795017882
z1           1.285885e+00 4.2919331374
z1           2.044968e+01 4.8429625848
z1           6.142369e+00 4.3774650561
z1           6.508065e-01 4.5022426752
z1           1.316378e+01 5.4942516593
z1           1.362159e+01 4.7518379691
z1           5.923965e-01 4.6087705699
z1          -1.291618e+01 5.6099126839
z1           1.631801e+01 5.2415654518
z1           2.100735e+01 5.0126603740
z1           8.435961e+00 4.3916814051
z1          -1.172421e+01 3.6132479879
z1           7.035257e-01 3.5926206648
z1           3.448628e+00 3.5350427590
z1          -4.164797e+00 3.7489040941
z1           9.042168e+00 4.3158159921
z1           5.264691e+00 4.1868230775
z1          -2.695665e+00 4.5297378020
z1           5.647232e+00 4.0024514084
z1           7.840453e+00 4.1234454054
z1           1.299202e+01 4.6393608871
z1           1.722327e+01 4.0611772087
z1           1.070339e+00 4.2470046357
z1          -2.501022e+00 4.7387906340
z1          -6.274997e-01 4.4396982865
z1           9.952912e+00 4.1898390444
z1           6.992121e+00 4.5589819977
z1          -1.482757e+01 4.5651406306
z1          -2.333247e+00 4.3060762770
z1           4.215599e+00 4.4612610166
z1           1.590009e+01 4.8895844500
z1          -8.012460e+00 4.8421592943
z1           2.556964e+00 3.6002409201
z1           7.231251e+00 3.9834022429
z1          -6.780727e+00 3.8193440291
z1          -1.806191e+00 3.9286144856
z1          -4.153455e+00 4.4200943667
z1           6.666229e+00 5.0365011340
z1           1.084734e+01 4.7935879856
z1           3.946486e-03 5.1758048969
z1           4.603458e+00 3.7897249970
z1          -8.749443e+00 4.9115163760
z1          -1.057304e+01 4.3493348337
z1           1.336305e+01 5.1318733111
z1           2.449773e+01 4.9856845878
z1          -1.443814e-02 3.4198654281
z1           1.133013e+01 4.3291008441
z1          -8.454741e-01 4.7257846806
z1          -1.015772e+01 4.7093403264
z1          -6.879592e+00 4.3147492038
z1           4.114146e+00 4.5152023027
z1           1.212121e+01 4.2791784412
z1           1.120808e+01 4.6662460112
z1          -1.176039e+01 4.8811420577
z1           9.167926e+00 5.2132226061
z1           1.621580e+00 3.9425022197
z1          -3.079521e+01 3.7913164793
z1          -1.457417e+01 4.0546418175
z1          -3.935873e+01 5.7624212248
z1          -1.665003e+00 4.2717821071
z1          -7.883066e+00 4.3598717585
z1          -1.497680e+01 3.9529602535
z1           1.588176e+01 4.6269774430
z1          -2.807646e+00 4.2345880726
z1           6.723178e-03 4.4565605306
z1          -1.264833e+00 4.1815136127
z1          -6.286307e-01 3.4977786202
z1           1.718600e+01 4.9024615021
z1           8.224273e+00 3.8893675140
z1           7.538844e+00 3.7392240012
z1          -8.200619e+00 4.3142361526
z1           8.159191e+00 4.4541400283
z1          -8.376826e+00 3.6163663268
z1          -1.439587e+01 3.9617949038
z1          -1.698074e+00 3.9078771684
z1          -1.180859e+01 4.8073458581
z1          -7.353767e+00 4.2910464322
z1          -8.667977e+00 3.6099562667
z1           1.550474e-01 3.2791898636
z1          -4.334915e+00 4.0801726552
z1           2.580600e+00 3.4958774579
z1           8.166152e+00 4.3633933792
z1           1.511599e+00 4.6515781998
z1           3.959019e+00 3.8956860503
z1           6.202234e+00 3.8447515003
z1          -7.679950e+00 3.2169500215
z1          -3.453139e+00 4.1149142441
z1           2.883378e+00 3.9366236737
z1           1.329056e+01 4.5651446271
z1           1.565594e+01 4.8302675808
z1           1.013426e+01 4.8221847780
z1           2.506444e+00 4.2687757458
z1           8.698537e-01 4.3609736781
z1           4.771729e+00 4.0754090484
z1           7.116514e+00 4.2993553528
z1          -6.731202e-01 3.7767155647
z1          -1.154862e+01 4.0013984544
z1          -1.233106e+00 4.1904076376
z1           5.623066e+00 4.7752180925
z1          -1.788594e+01 3.5028478007
z1          -8.216915e-01 3.5743203240
z1          -1.063120e+01 4.5334804052
z1           7.841688e+00 5.1256379247
z1           1.450049e+01 4.3581061908
z1          -6.439743e+00 3.9980498661
z1           3.802091e+00 3.8161745194
z1          -1.369226e+01 3.9048960068
z1           8.284219e+00 3.7461824846
z1           5.008685e+00 5.0429312049
z1           8.352768e-01 4.9097445506
z1           5.446167e+00 5.0703020098
z1          -4.410551e+01 4.4143675397
z1          -8.588915e+00 4.4923976586
z1           1.350415e+01 4.9535886855
z1           2.616344e+00 4.2848706925
z1          -1.315715e+00 4.0980118905
z1           1.918493e+01 5.1005952586
z1           3.826904e+00 4.0999496692
z1          -5.780438e+00 4.2242417083
z1           2.795376e+01 5.0766615236
z1          -5.318103e+00 4.1941955997
z1          -1.458996e+00 4.5347679943
z1          -5.046165e+00 3.3842091751
z1           2.858530e+01 4.6768318780
z1          -2.819018e+01 3.3883370031
z1          -2.214863e+00 5.4336870249
z1           1.621055e+01 4.4369724512
z1          -2.300969e+00 3.9800182091
z1          -7.173076e+00 3.5383170540
z1          -1.162059e+00 4.6313947802
z1          -1.575324e+01 3.5154234284
z1           6.487973e+00 4.4377933302
z1          -4.097092e+00 4.6580518476
z1          -7.197200e+00 3.3397033050
z1           3.869609e-01 4.1488112683
z1          -3.624467e+00 3.9758704616
z1          -7.918429e+00 4.5194884655
z1          -2.847639e+00 3.6753761195
z1          -1.724929e+01 3.5279292262
z1          -2.450943e+01 3.9930236269
z1          -1.324542e+01 4.0600384788
z1          -6.088779e+00 4.0749337886
z1          -2.956502e+00 4.2613088017
z1           1.530940e+00 4.4103153448
z1           2.232831e+00 4.4193175835
z1           9.392792e+00 3.4925580799
z1           5.121950e-01 4.9612946645
z1          -1.487168e+00 3.7420635701
z1           4.734076e+00 4.5357981217
z1           2.897278e+00 3.7973968958
z1          -1.093863e+00 3.8362608817
z1           2.035119e+01 3.8211254963
z1          -1.280390e+01 3.4641199441
z1           8.728773e+00 4.3990173479
z1           1.079413e+01 5.7448171700
z1          -2.115606e+00 3.9779569863
z1           2.349932e+00 4.3330377352
z1          -8.762562e+00 4.0846197777
z1           1.098108e+01 3.4817599249
z1          -2.029354e+00 3.8614175079
z1          -2.874382e+01 4.0677036485
z1           9.979010e+00 4.0159978676
z1           9.001708e+00 5.0600062793
z1           5.721583e+00 4.2805410720
z1           1.773307e+00 4.8374312936
z1          -2.280502e+01 3.9791443305
z1          -1.949121e+01 4.0700944779
z1           1.086592e+01 3.5908404993
z1          -1.585757e+00 4.1568134643
z1          -2.065876e+00 4.1722690210
z1           1.173807e+01 4.2485732098
z1           4.597723e+00 3.8599509732
z1          -2.296220e+00 3.5644014572
z1           4.769874e+00 4.3751807483
z1           2.695542e+00 5.5114429949
z1           5.654099e+00 3.6709625974
z1          -4.453319e+00 4.3789663462
z1          -6.209585e+00 3.6275021840
z1          -8.502456e+00 4.3227157339
z1           2.856227e+00 4.2035102526
z1          -6.182340e+00 4.2688414212
z1          -1.641429e+01 3.4567736955
z1          -1.348010e+01 4.6038826900
z1          -3.513170e+00 4.1278152192
z1           1.374566e+01 4.0530607313
z1           8.860174e+00 5.5683933194
z1          -1.536245e+01 4.2925732126
z1          -1.156399e+00 4.3553865835
z1           4.776132e+00 3.2787610030
z1          -5.150934e+00 3.6695006516
z1           5.867234e+00 3.7912169769
z1           9.551101e+00 4.0294381426
z1          -1.459971e+01 3.5173225463
z1          -1.716192e+00 4.5533445115
z1          -3.657083e+00 3.2697055962
z1           2.972349e+00 3.9075083722
z1           1.087393e+01 3.6172962522
z1           7.616129e+00 3.5930198811
z1           8.271662e+00 4.0235690507
z1           8.574374e+00 3.8762449726
z1          -5.870638e+00 4.2522787259
z1           1.169135e+01 3.8751898196
z1           3.570629e+00 4.4932704928
z1           7.692222e+00 3.9570047239
z1          -2.439992e+01 4.0965613483
z1           2.405539e+01 3.9624367114
z1           1.447770e+01 3.8394313231
z1           3.820139e+00 4.0447485821
z1          -9.565254e+00 3.4429569328
z1          -3.706536e+00 3.3466617434
z2           2.243250e-01 4.0589733653
z2           2.107167e+00 5.1040940033
z2           1.112016e+00 5.4251098203
z2           1.027021e+00 4.9635517022
z2           5.927824e+00 5.3588158303
z2          -1.359854e+00 5.1901946580
z2           1.788264e+00 5.0159319000
z2          -2.480124e+00 3.6480039585
z2          -8.798489e-01 4.4160978201
z2          -2.584172e-01 3.4560714709
z2          -1.529497e-02 0.6301076938
z2           5.423526e-01 4.5504020817
z2          -6.501993e-01 3.6362543238
z2          -1.281739e+00 3.1910438292
z2          -1.919213e-02 0.6301008704
z2          -9.297522e-01 3.4683948229
z2           9.529606e-01 3.2066851148
z2           5.119721e-01 3.1831894132
z2           1.138768e+00 3.1234965444
z2          -5.306215e-07 0.0063178815
z2           2.595341e-01 1.0854190339
z2          -9.683382e-06 0.0063183852
z2          -3.701155e-01 3.9192034885
z2           3.912724e-01 3.9339110516
z2          -3.865972e-07 0.0063178818
z2          -5.957667e+00 3.5836379702
z2          -1.544644e+00 3.4717606807
z2           4.875680e+00 4.2048689178
z2          -3.715993e-06 0.0063178802
z2          -8.475619e-01 3.5551062958
z2           6.255738e-01 4.7211415257
z2          -8.142376e-01 3.6542385423
z2          -1.213947e+00 3.7539347740
z2           2.725055e+00 4.8215671977
z2          -4.991357e-01 3.7661426958
z2           1.896871e+00 4.5943495935
z2          -3.742540e-01 5.1159627217
z2          -2.183886e-02 3.8479916705
z2          -1.133918e+00 4.4075699069
z2           4.153548e+00 3.6651104408
z2          -9.010028e-02 4.4612489436
z2           1.267435e+00 4.4427084911
z2           4.154069e-01 4.5703920988
z2           2.489859e+00 5.0300044687
z2          -7.414062e-06 0.0063178766
z2           6.873727e-01 0.9050022446
z2          -1.129151e+00 3.7594203063
z2          -6.457468e-01 3.7723280984
z2          -1.606144e+00 3.7810815479
z2          -1.718104e+00 3.8806337187
z2           1.247018e-01 3.8540026336
z2          -1.006449e+00 3.8787602936
z2          -9.467318e-01 3.9488331984
z2          -1.015266e+00 4.0244336572
z2          -9.507622e-01 3.9209517900
z2          -8.246740e-01 4.4447506572
z2          -6.097101e-01 4.0106962668
z2          -1.328173e+00 3.7883248159
z2          -1.794680e+00 3.6804680914
z2          -1.757455e+00 3.7609163703
z2          -1.126625e+01 4.1332667386
z2          -1.685673e+00 3.5762290541
z2           1.225110e+01 4.4531110622
z2           1.849653e+00 3.6207544137
z2          -2.801228e-01 3.8778433063
z2          -1.076680e+00 3.7390996219
z2          -1.009191e+00 3.8110171969
z2          -1.404880e+00 3.7175730151
z2          -3.412138e+00 3.7710550528
z2          -3.012375e+00 4.2721283906
z2          -1.748014e+00 3.7156803813
z2          -1.601327e+00 3.7089003704
z2           3.058967e-01 3.6533512454
z2          -1.247959e+00 3.5638397557
z2          -1.010118e+00 3.7346203692
z2          -1.506730e-06 0.0063178800
z2          -2.866197e-06 0.0063178805
z2           4.184560e-01 3.6906115255
z2          -1.714393e-01 3.7443734528
z2           4.489991e-01 4.3988168105
z2          -2.861077e+00 3.8319792266
z2           1.300774e-01 3.9438925070
z2          -4.383197e+00 4.5314391802
z2          -2.207307e-01 3.8493536183
z2           5.742358e-01 4.3335343597
z2           3.377613e-01 3.9235821450
z2           8.232916e-02 3.8791930680
z2           3.869345e-01 3.9257946144
z2           1.899999e-01 3.9373161884
z2          -9.819644e-02 3.8426199840
z2           4.939460e-02 4.0083240440
z2          -7.106467e-01 3.7123880697
z2          -1.243695e+00 3.8869149428
z2           6.871322e-01 4.3612929660
z2           6.538282e-01 3.7476663385
z2          -2.635650e+00 5.1800866895
z2           8.223445e-01 4.8716547506
z2           2.940507e+00 4.7391071859
z2           1.886357e-06 0.0063178809
z2          -9.815921e-02 4.9857475413
z2          -5.658472e-02 3.7184124652
z2          -1.262710e+00 5.2141229080
z2           1.137525e+00 4.8611118317
z2           1.399602e+00 4.5308686094
z2          -1.074016e+00 4.9195970815
z2          -1.327509e-01 4.5993890884
z2          -6.215662e-01 3.9343619722
z2          -1.505527e-01 3.8164830181
z2           1.124904e-02 3.8347287908
z2           1.687734e-06 0.0063178818
z2          -2.195664e+00 3.9886591960
z2           5.380132e-02 3.8551702844
z2          -1.591950e+00 3.9337967648
z2           1.357307e+00 3.9985563030
z2           1.611486e+00 3.9422647834
z2          -8.629313e-01 3.8066265995
z2          -2.234851e+00 4.4360371826
z2          -7.584280e-01 3.5950547443
z2          -3.740794e-01 4.1056253558
z2          -1.406427e+00 4.2437538031
z2          -4.415845e-02 3.7975493127
z2          -5.688608e-01 4.5602881296
z2           2.038962e+00 5.4567250888
z2           3.167876e+00 5.3167329635
z2          -4.985383e+00 4.9592464653
z2           1.551845e-01 3.9490119482
z2          -4.598917e+00 3.8975494328
z2          -3.293477e-01 4.9121880478
z2           5.574722e-02 3.8600255074
z2          -3.588189e+00 5.0901638561
z2           2.341339e+00 4.5157557403
z2          -4.230128e+00 5.2242431213
z2           1.273706e-01 5.0152630982
z2           8.349432e-01 5.1813990125
z2          -7.993431e-01 3.9348455047
z2           2.219146e-01 4.0635506765
z2           1.785122e-02 3.9983472480
z2          -1.561030e+00 3.6230091820
z2          -2.533569e+00 4.8369844781
z2           7.253430e-01 3.7062513264
z2          -4.298624e-02 0.8870408933
z2          -3.985298e+00 4.6898700831
z2          -3.205076e+00 5.7445722809
z2          -1.649973e-01 4.0671805664
z2          -2.763200e+00 5.4749056198
z2          -4.342712e-01 4.3668386702
z2          -5.908355e-01 4.0237890586
z2          -1.295503e+00 5.4484618866
z2          -3.898253e+00 5.5803771232
z2           1.847007e+00 3.9668450431
z2          -6.345100e-01 4.0100111533
z2           1.515029e+00 3.8835508501
z2          -3.733628e+00 4.9112659914
z2           2.419981e+00 5.6898978015
z2           4.404573e-02 3.8598582541
z2           1.439833e+00 4.7493969321
z2           3.978907e-01 3.7395659842
z2          -3.083978e-01 3.8641475983
z2          -2.979924e-01 3.8382088889
z2           8.779573e-02 4.9612340009
z2          -3.164571e+00 4.7632288067
z2           1.665691e+01 4.7793511640
z2           1.109485e+01 4.7340824026
z2           2.357411e+01 5.8836331105
z2           1.576584e+00 5.4464067131
z2           1.863751e+00 5.1673621058
z2          -4.098109e+00 4.8690582497
z2           1.744744e+00 3.8813797913
z2          -9.604531e-01 5.1354695489
z2           1.806789e+00 4.6724946146
z2           3.699076e+00 4.8450773900
z2          -1.159662e+00 3.5623148657
z2          -9.389740e-01 4.9430660490
z2           1.317660e+00 4.7307220382
z2           5.927708e+00 4.7999969364
z2          -3.473407e+00 5.3282259122
z2           6.053287e-01 3.8442511257
z2           3.449045e-01 3.5502566694
z2          -5.445380e+00 4.4920904870
z2           7.921629e-01 3.7105771072
z2          -1.930211e+00 4.8093677159
z2           2.999051e+00 5.4448784333
z2          -2.723536e-01 4.1867225699
z2          -2.106560e+00 3.4463695063
z2           4.658490e+00 4.7889814566
z2          -4.448009e-01 3.5566820557
z2          -2.376623e-01 5.0658103818
z2          -1.069662e+00 4.8233580385
z2           1.091003e+00 4.7121236246
z2          -7.996378e-01 3.7712731741
z2           3.491155e+00 4.1932321279
z2          -1.090996e-01 3.8312593389
z2          -7.120447e-01 3.8165092537
z2           2.068381e+00 4.7967214525
z2           1.822915e+00 4.8967181782
z2           1.251309e-01 4.9323365537
z2          -1.007945e+00 4.5718373341
z2           4.074206e-01 5.2401406250
z2           5.687620e+00 5.2154490100
z2           8.335144e+00 5.6776792858
z2           1.130069e+00 4.8054154132
z2          -1.509455e+00 4.3710992316
z2           1.335535e+00 5.0926109261
z2           9.860304e-01 4.8069153440
z2          -3.314703e+00 4.0750486790
z2          -1.717771e+01 4.7828886195
z2           1.202078e-02 5.5691739145
z2           7.644463e+00 5.4115963290
z2           2.179114e+00 5.0535388494
z2          -9.078677e-01 4.4209818467
z2           1.147973e+00 4.3155812896
z2          -3.594747e-01 4.9907735914
z2          -1.944064e+00 4.3138180615
z2           1.382861e+00 5.3705701303
z2           3.391705e+00 5.2637256690
z2           2.287077e+00 5.3709475428
z2           2.897194e+01 5.8253097078
z2           3.030374e+00 5.6764753816
z2           3.204567e+00 5.3686634870
z2           4.429997e+00 5.3643265400
z2           2.819754e+00 5.1844449232
z2          -9.711344e-02 5.4945153863
z2          -1.579003e+00 4.8801882721
z2           6.240772e+00 5.2559038620
z2           5.920632e+00 5.7981379651
z2           3.850267e+00 5.2350791214
z2           4.372090e+00 5.2936857167
z2          -1.162640e+01 4.5386294496
z2           1.190670e+00 5.5809647967
z2           2.698142e+01 4.9837841158
z2           4.136353e+00 5.9943573418
z2          -3.626291e+00 5.6056900919
z2           3.168924e+00 4.7251349710
z2          -5.542607e+00 4.6289480073
z2          -1.029298e+00 5.6004763297
z2           7.542083e+00 4.8002158242
z2           8.341232e-01 5.3073308693
z2           2.594039e+00 5.5424385957
z2          -1.599284e+01 4.5695272162
z2           9.158518e+00 5.4200494647
z2           3.571720e+00 5.1083909899
z2           5.708393e+00 5.5751558021
z2          -2.910923e+00 4.9963629120
z2          -6.196922e+00 4.7276947113
z2          -2.436161e+00 4.6593732851
z2           2.496502e+00 4.7260173804
z2          -6.538615e+00 5.2779228768
z2          -3.222195e+00 4.9476545964
z2           6.252710e+00 5.7090550027
z2          -2.520079e-01 5.0321180006
z2          -5.582900e+00 4.2514982373
z2           7.690862e-01 5.2697950196
z2           2.446923e-01 4.7803063507
z2           3.562094e+00 5.5476365614
z2          -4.479142e+00 4.6638825967
z2          -2.032795e+00 4.6641258087
z2           2.558292e+00 4.8725251271
z2           1.911966e+01 4.8602138660
z2           6.399383e-01 5.0388426308
z2          -7.163624e-01 6.0797403165
z2           2.308036e+00 4.7046501164
z2           3.173055e+00 5.3818539701
z2           5.498889e+00 4.7281993025
z2           3.221453e+00 4.7252738053
z2          -5.565293e-01 5.0124644635
z2          -4.738926e+00 4.6939713064
z2           9.518448e-01 4.8016791259
z2           1.092599e+00 5.4082370427
z2           2.417551e+00 4.9280468679
z2          -2.901727e+00 5.5947354777
z2          -4.506952e+00 4.9997371294
z2          -3.228057e+00 5.0655586423
z2           2.002920e+00 4.4286244545
z2           9.255695e+00 5.2752566255
z2          -7.889413e-01 5.2655171208
z2           3.216055e+00 5.4021106728
z2          -1.069025e+00 4.8971568820
z2           1.288999e+00 4.6176996842
z2           5.325179e+00 5.2422245098
z2           4.819158e+00 6.0763891260
z2           1.341072e+00 4.7141455804
z2          -6.430822e-01 5.2106624078
z2          -8.821409e+00 4.9762019051
z2           4.499777e+00 5.5873647629
z2           3.723434e-04 5.5544948045
z2           4.250830e+00 5.7754696358
z2           9.492052e+00 5.0722255606
z2           7.508025e+00 5.7334714866
z2           6.881173e-01 5.2106048383
z2           8.356578e+00 5.8115907393
z2           6.572931e+00 6.2126782896
z2           3.981521e+00 5.2482164008
z2          -4.971044e+00 5.2733360264
z2          -8.522582e-02 1.2365308903
z2           1.859855e+00 5.0045228767
z2           1.090594e+00 5.1652358260
z2          -3.518190e+00 5.5054274278
z2           3.334526e+00 4.9407501546
z2           3.645221e+00 5.4976231566
z2           1.821866e+01 5.1169764211
z2           6.869622e+00 5.6436792620
z2           4.461630e+00 4.7888285746
z2           3.468887e+00 4.8217066432
z2           1.248318e+01 5.5560016505
z2           6.380673e+00 5.4202060958
z2           6.507146e-01 5.2875030514
z2           4.734710e+00 5.5291621727
z2          -2.431598e+00 5.9059839844
z2          -7.949549e+00 5.4442645146
z2           1.958521e+00 5.4916568575
z2          -3.377963e+00 5.2084855860
z2           6.243922e+00 5.5252204555
z2           2.770092e+00 5.4795516645
z2          -1.426784e+00 5.1508282154
z2          -1.369005e+00 4.8713733853
gamma        2.180363e-01 0.0225935202
gamma        1.897662e-01 0.0215128969
psi          1.000000e-06 0.0000000000
L0           3.466057e+01 5.0095852044
L0           4.581696e+01 3.8698585061
amean        2.180348e-01 0.0225934054
amean        1.897649e-01 0.0215127851
bmean        1.197866e-03 0.0002071722
bmean        1.038262e-03 0.0001995622
sd_bdev      1.000000e-03 0.0000000000
sd_bdev      1.000000e-03 0.0000000000
sd_obs       4.795401e-02 0.0033898980
sd_z         6.321710e-01 0.0361244803
sd_ydev      1.000000e-03 0.0000000000
sd_xdev      1.000000e-03 0.0000000000
Length1_hat  1.353944e+02 4.6589181057
Length1_hat  1.117416e+02 4.4371730809
Length1_hat  1.285329e+02 4.9727916554
Length1_hat  1.047270e+02 4.2112381166
Length1_hat  1.067320e+02 4.5782240559
Length1_hat  9.431417e+01 3.8658275072
Length1_hat  1.066396e+02 4.3341052329
Length1_hat  1.070952e+02 4.0679142350
Length1_hat  1.015861e+02 3.9690268957
Length1_hat  9.926421e+01 3.6872075896
Length1_hat  1.271183e+02 4.2328733126
Length1_hat  1.086030e+02 4.3761074006
Length1_hat  9.726369e+01 3.8119001396
Length1_hat  1.365292e+02 4.6281033647
Length1_hat  1.285889e+02 4.1887031197
Length1_hat  1.093709e+02 3.9573604479
Length1_hat  1.261181e+02 4.5898355416
Length1_hat  1.106952e+02 4.1563040687
Length1_hat  1.017502e+02 4.0099623198
Length1_hat  1.443795e+02 4.5343770949
Length1_hat  1.223265e+02 4.0877230191
Length1_hat  1.395771e+02 4.3882630812
Length1_hat  1.322244e+02 4.5861255231
Length1_hat  1.474505e+02 4.9949154728
Length1_hat  1.583563e+02 5.0264261855
Length1_hat  8.863673e+01 3.2805887281
Length1_hat  8.616264e+01 3.4137385661
Length1_hat  6.699686e+01 3.2156132299
Length1_hat  1.010077e+02 3.2703570206
Length1_hat  9.879456e+01 3.7493701980
Length1_hat  9.222203e+01 4.0835157154
Length1_hat  1.082234e+02 3.9490262003
Length1_hat  1.107570e+02 4.1290779680
Length1_hat  9.658081e+01 4.2391583450
Length1_hat  1.135327e+02 4.0830015851
Length1_hat  1.122025e+02 4.3737479160
Length1_hat  1.129671e+02 4.6367095715
Length1_hat  1.259074e+02 4.4113668356
Length1_hat  9.824320e+01 3.8521871810
Length1_hat  9.414286e+01 3.9681249147
Length1_hat  1.008458e+02 4.0390787222
Length1_hat  9.918219e+01 3.9974754300
Length1_hat  1.061946e+02 4.1659928045
Length1_hat  1.121058e+02 4.4432270981
Length1_hat  6.473739e+01 2.2170673638
Length1_hat  8.287396e+01 3.0659448066
Length1_hat  1.098128e+02 3.9067220631
Length1_hat  1.129057e+02 4.1410343809
Length1_hat  1.168859e+02 4.1354212939
Length1_hat  1.224759e+02 4.3484879568
Length1_hat  1.179950e+02 4.4485118812
Length1_hat  1.279357e+02 4.5056283010
Length1_hat  1.320636e+02 4.8388492775
Length1_hat  1.487075e+02 5.1579340038
Length1_hat  1.353704e+02 4.6999729537
Length1_hat  9.729293e+01 3.9046568902
Length1_hat  1.478137e+02 4.9062632577
Length1_hat  1.148264e+02 4.1123514819
Length1_hat  1.047310e+02 3.8995014881
Length1_hat  1.128930e+02 4.1169587348
Length1_hat  9.795996e+01 3.2430943764
Length1_hat  9.683945e+01 3.6537437518
Length1_hat  7.119768e+01 3.4910199839
Length1_hat  9.772639e+01 3.8507731792
Length1_hat  1.327500e+02 4.5917591935
Length1_hat  1.137755e+02 4.1019870413
Length1_hat  1.193148e+02 4.1734522256
Length1_hat  1.068434e+02 3.9641252262
Length1_hat  1.090842e+02 3.8045367959
Length1_hat  5.831238e+01 2.7287520702
Length1_hat  1.066684e+02 3.9030465229
Length1_hat  1.058400e+02 4.0105733378
Length1_hat  9.778017e+01 3.8486162032
Length1_hat  9.171560e+01 3.4870123339
Length1_hat  1.074026e+02 4.0153062902
Length1_hat  9.770657e+01 3.2232498126
Length1_hat  1.077679e+02 3.4972800927
Length1_hat  1.073438e+02 3.9055432300
Length1_hat  1.115836e+02 4.0169431502
Length1_hat  7.694246e+01 3.4534716275
Length1_hat  1.117129e+02 4.0478484564
Length1_hat  1.429476e+02 4.7497092808
Length1_hat  8.733677e+01 3.4608909776
