"","names.Report.value.","Report.value"
"1","gamma",4.21965055515744
"2","psi",0.44178159190882
"3","L0",40.9187311226477
"4","L0",39.2054417511482
"5","Linf",199.756676042504
"6","Linf",163.482249505892
"7","amean",0.199287899062907
"8","amean",0.233538345491361
"9","bmean",0.00099765326001171
"10","bmean",0.00142852417431988
"11","sd_bdev",0.506010589193921
"12","sd_bdev",0.0342829717370421
"13","sd_obs",0.0457529811844202
"14","sd_z",12.6664802787298
"15","sd_ydev",0.01
"16","sd_xdev",0.01
"17","Length1_hat",135.871350044128
"18","Length1_hat",111.96127914309
"19","Length1_hat",128.864830266082
"20","Length1_hat",104.806586953653
"21","Length1_hat",106.94130515393
"22","Length1_hat",94.5894731933032
"23","Length1_hat",106.748294929392
"24","Length1_hat",106.192196947497
"25","Length1_hat",101.769837080195
"26","Length1_hat",99.3119147018601
"27","Length1_hat",126.909372860925
"28","Length1_hat",108.770944292058
"29","Length1_hat",97.1629530557122
"30","Length1_hat",136.584633641339
"31","Length1_hat",128.536219590248
"32","Length1_hat",109.602164453729
"33","Length1_hat",125.774398219124
"34","Length1_hat",110.557673788107
"35","Length1_hat",101.371561648475
"36","Length1_hat",145.063509578249
"37","Length1_hat",122.219252348441
"38","Length1_hat",139.696560168317
"39","Length1_hat",132.622559933244
"40","Length1_hat",147.671893062592
"41","Length1_hat",158.344672271603
"42","Length1_hat",89.3440868395433
"43","Length1_hat",86.1165614287666
"44","Length1_hat",66.3625710352944
"45","Length1_hat",101.106997999539
"46","Length1_hat",98.8820738551925
"47","Length1_hat",92.3229359642749
"48","Length1_hat",108.487565954721
"49","Length1_hat",110.77076718718
"50","Length1_hat",96.9094526924073
"51","Length1_hat",113.841241905881
"52","Length1_hat",112.379273280207
"53","Length1_hat",113.040506097371
"54","Length1_hat",126.288654282712
"55","Length1_hat",98.4261144678565
"56","Length1_hat",93.4860617316135
"57","Length1_hat",100.898960364145
"58","Length1_hat",99.1843194986988
"59","Length1_hat",106.370051075682
"60","Length1_hat",112.261772628863
"61","Length1_hat",64.9457757033932
"62","Length1_hat",82.5806674343722
"63","Length1_hat",110.240308902658
"64","Length1_hat",113.088861509457
"65","Length1_hat",117.296717379048
"66","Length1_hat",122.834447997516
"67","Length1_hat",117.950757877647
"68","Length1_hat",128.264691682119
"69","Length1_hat",131.768631964537
"70","Length1_hat",148.358818673643
"71","Length1_hat",135.655180471169
"72","Length1_hat",97.3717021659848
"73","Length1_hat",148.315388515258
"74","Length1_hat",115.17665416102
"75","Length1_hat",104.773693523827
"76","Length1_hat",113.150994866833
"77","Length1_hat",98.973196362176
"78","Length1_hat",96.7838678843141
"79","Length1_hat",71.2075270188856
"80","Length1_hat",98.016492516675
"81","Length1_hat",133.047184513881
"82","Length1_hat",113.835821525059
"83","Length1_hat",119.799670544285
"84","Length1_hat",106.882581430132
"85","Length1_hat",109.384984892068
"86","Length1_hat",57.8271662909016
"87","Length1_hat",106.665385296189
"88","Length1_hat",105.936412759939
"89","Length1_hat",97.6476421061098
"90","Length1_hat",91.818219188241
"91","Length1_hat",107.545811123909
"92","Length1_hat",97.803113092675
"93","Length1_hat",107.925198537487
"94","Length1_hat",107.507096975858
"95","Length1_hat",111.879529763364
"96","Length1_hat",77.3712638055391
"97","Length1_hat",111.922141026481
"98","Length1_hat",143.388119091875
"99","Length1_hat",87.7138576847471
"100","Length1_hat",124.684090728505
"101","Length1_hat",94.7971776438081
"102","Length1_hat",127.629283452252
"103","Length1_hat",133.578360778092
"104","Length1_hat",140.590447816827
"105","Length1_hat",142.35507813732
"106","Length1_hat",124.327555380849
"107","Length1_hat",145.698391232387
"108","Length1_hat",105.805180322337
"109","Length1_hat",123.983170252636
"110","Length1_hat",98.1844328163264
"111","Length1_hat",111.043037069566
"112","Length1_hat",102.042966813815
"113","Length1_hat",130.082265234131
"114","Length1_hat",91.6516606743261
"115","Length1_hat",120.575965194158
"116","Length1_hat",93.5559725019594
"117","Length1_hat",102.014876957344
"118","Length1_hat",95.9870459235583
"119","Length1_hat",99.8522196769968
"120","Length1_hat",105.299853609319
"121","Length1_hat",103.208593287986
"122","Length1_hat",108.680979827641
"123","Length1_hat",145.196501715776
"124","Length1_hat",121.425673392836
"125","Length1_hat",122.858653973642
"126","Length1_hat",163.670673403905
"127","Length1_hat",139.365842724768
"128","Length1_hat",125.893222488873
"129","Length1_hat",134.355998205419
"130","Length1_hat",150.272676486092
"131","Length1_hat",146.509281480032
"132","Length1_hat",125.284694223682
"133","Length1_hat",81.0447984326837
"134","Length1_hat",93.0581589557241
"135","Length1_hat",84.3164894768058
"136","Length1_hat",89.8888216318683
"137","Length1_hat",121.56353984764
"138","Length1_hat",108.356570270025
"139","Length1_hat",105.830382185583
"140","Length1_hat",93.3953926620295
"141","Length1_hat",106.517672826799
"142","Length1_hat",133.556293311257
"143","Length1_hat",121.321007289725
"144","Length1_hat",104.445001591377
"145","Length1_hat",128.75392550725
"146","Length1_hat",111.897377245763
"147","Length1_hat",108.248151092126
"148","Length1_hat",119.768849018495
"149","Length1_hat",105.679404707375
"150","Length1_hat",100.532064533786
"151","Length1_hat",124.565222817427
"152","Length1_hat",141.170041994555
"153","Length1_hat",125.519723121282
"154","Length1_hat",94.9226511690119
"155","Length1_hat",99.6903467503197
"156","Length1_hat",95.8509223912556
"157","Length1_hat",118.737875156108
"158","Length1_hat",115.112294323904
"159","Length1_hat",129.363581420061
"160","Length1_hat",136.003592782925
"161","Length1_hat",131.47260702119
"162","Length1_hat",92.8604761513036
"163","Length1_hat",127.915156032002
"164","Length1_hat",97.3549039737756
"165","Length1_hat",139.384914511121
"166","Length1_hat",146.825442607333
"167","Length1_hat",77.4682898471438
"168","Length1_hat",118.510958747997
"169","Length1_hat",124.48428943548
"170","Length1_hat",105.049495711921
"171","Length1_hat",113.477320779529
"172","Length1_hat",115.057964534069
"173","Length1_hat",119.945143791912
"174","Length1_hat",133.696099250633
"175","Length1_hat",124.688377621498
"176","Length1_hat",140.703831471342
"177","Length1_hat",95.7150312615673
"178","Length1_hat",67.1029785908717
"179","Length1_hat",83.1439054344487
"180","Length1_hat",88.9492667336158
"181","Length1_hat",97.4520527297817
"182","Length1_hat",99.8323086881771
"183","Length1_hat",88.0478134333951
"184","Length1_hat",132.692320632253
"185","Length1_hat",100.032289276744
"186","Length1_hat",111.042465463396
"187","Length1_hat",97.2363224679633
"188","Length1_hat",88.0413058039888
"189","Length1_hat",137.964547345077
"190","Length1_hat",94.8557942981474
"191","Length1_hat",85.3076818306602
"192","Length1_hat",99.5056065940817
"193","Length1_hat",124.811175177062
"194","Length1_hat",89.7002755532824
"195","Length1_hat",96.6180206018693
"196","Length1_hat",101.105585768469
"197","Length1_hat",118.879107032198
"198","Length1_hat",95.6338590454294
"199","Length1_hat",83.2212870004854
"200","Length1_hat",80.4670041529648
"201","Length1_hat",93.3097861734892
"202","Length1_hat",89.104926591161
"203","Length1_hat",110.96265033407
"204","Length1_hat",121.640646763348
"205","Length1_hat",92.4289714703073
"206","Length1_hat",103.768075658257
"207","Length1_hat",59.7711575386108
"208","Length1_hat",108.408486712782
"209","Length1_hat",105.496601171592
"210","Length1_hat",120.436828391227
"211","Length1_hat",132.071231137602
"212","Length1_hat",130.238198676026
"213","Length1_hat",110.611154228673
"214","Length1_hat",103.943585030339
"215","Length1_hat",93.9371159683665
"216","Length1_hat",100.752819795656
"217","Length1_hat",86.3195338398958
"218","Length1_hat",95.854588750461
"219","Length1_hat",97.4002209564341
"220","Length1_hat",126.281214612335
"221","Length1_hat",80.0448970086221
"222","Length1_hat",87.290506323638
"223","Length1_hat",101.71807219748
"224","Length1_hat",128.510227474068
"225","Length1_hat",112.544296507056
"226","Length1_hat",96.467665298368
"227","Length1_hat",92.6371712448059
"228","Length1_hat",84.9008404434771
"229","Length1_hat",95.4756170629468
"230","Length1_hat",129.322348639256
"231","Length1_hat",121.546463873499
"232","Length1_hat",129.784661120668
