                 Estimate   Std. Error
ln_bdev     -9.867339e-02 8.071776e-02
ln_bdev      1.117838e-02 7.930264e-02
ln_bdev     -8.901839e-03 6.931672e-02
ln_bdev      2.510049e-02 7.576125e-02
ln_bdev     -6.551189e-02 8.161390e-02
ln_bdev     -2.579490e-02 7.482944e-02
ln_bdev      8.622198e-02 7.449588e-02
ln_bdev      3.992277e-02 7.185844e-02
ln_bdev     -2.729087e-02 7.306230e-02
ln_bdev     -1.235155e-01 6.413102e-02
ln_bdev     -3.860824e-03 6.283480e-02
ln_bdev      9.624973e-03 8.745143e-02
ln_bdev     -2.240042e-02 8.377612e-02
ln_bdev      7.470116e-02 8.455592e-02
ln_bdev      1.718400e-02 7.462789e-02
ln_bdev      3.991707e-02 6.730168e-02
ln_bdev     -5.562612e-02 6.405518e-02
ln_bdev     -8.972990e-02 6.418952e-02
ln_bdev     -4.447819e-02 6.234149e-02
ln_bdev      2.061544e-02 8.162369e-02
ln_bdev      1.707806e-02 6.787481e-02
ln_bdev      6.708756e-02 7.628279e-02
ln_bdev     -1.004462e-01 6.337045e-02
ln_bdev     -1.762804e-01 6.532248e-02
ln_bdev      4.273151e-02 9.024546e-02
ln_bdev     -5.372437e-02 7.109119e-02
ln_bdev     -7.097326e-03 6.456100e-02
ln_bdev      2.711433e-02 6.635679e-02
ln_bdev      4.854638e-02 7.468874e-02
ln_bdev     -1.435667e-02 6.900904e-02
ln_bdev     -5.489336e-02 7.101407e-02
ln_bdev     -8.226958e-02 6.514253e-02
ln_bdev      9.130285e-03 6.252698e-02
ln_bdev     -1.048336e-01 6.215000e-02
ln_bdev      5.335394e-02 7.795562e-02
ln_bdev      1.336895e-01 7.819442e-02
ln_bdev      5.913239e-02 8.361191e-02
ln_bdev      2.920830e-02 6.508798e-02
ln_bdev      2.453649e-02 7.153037e-02
ln_bdev      5.044651e-02 7.745057e-02
ln_bdev      1.515798e-01 7.623739e-02
ln_bdev     -1.154785e-01 7.444591e-02
ln_bdev      3.717560e-02 7.911517e-02
ln_bdev      1.227054e-02 6.941211e-02
ln_bdev      3.459611e-02 7.463456e-02
ln_bdev      6.959700e-02 8.521035e-02
