                 Estimate   Std. Error
Length1_hat  9.300774e+01 8.409721e-01
Length1_hat  9.281162e+01 8.455146e-01
Length1_hat  1.024270e+02 6.964730e-01
Length1_hat  1.193297e+02 8.216521e-01
Length1_hat  1.182284e+02 8.047574e-01
Length1_hat  1.212218e+02 8.573372e-01
Length1_hat  1.236737e+02 9.148967e-01
Length1_hat  1.293119e+02 1.101671e+00
Length1_hat  9.017225e+01 1.027115e+00
Length1_hat  1.356997e+02 1.375847e+00
Length1_hat  1.075953e+02 6.831716e-01
Length1_hat  1.239990e+02 9.235653e-01
Length1_hat  1.210503e+02 8.538119e-01
Length1_hat  8.035546e+01 1.354072e+00
Length1_hat  1.073905e+02 7.537365e-01
Length1_hat  1.237281e+02 9.163283e-01
Length1_hat  1.149997e+02 7.681294e-01
Length1_hat  1.192576e+02 8.201406e-01
Length1_hat  1.109027e+02 7.487088e-01
Length1_hat  1.078938e+02 7.518633e-01
Length1_hat  1.211647e+02 8.561562e-01
Length1_hat  1.341405e+02 1.328218e+00
Length1_hat  1.294083e+02 1.105566e+00
Length1_hat  9.537093e+01 9.033008e-01
Length1_hat  1.001652e+02 8.202664e-01
Length1_hat  9.778766e+01 7.489789e-01
Length1_hat  1.291185e+02 1.093930e+00
Length1_hat  1.002452e+02 8.191380e-01
Length1_hat  1.072602e+02 6.825864e-01
Length1_hat  1.039095e+02 7.767322e-01
Length1_hat  1.155596e+02 7.532133e-01
Length1_hat  1.027811e+02 6.940301e-01
Length1_hat  1.111074e+02 7.490107e-01
Length1_hat  9.984421e+01 8.248779e-01
Length1_hat  9.053539e+01 1.017340e+00
Length1_hat  1.194017e+02 8.231700e-01
Length1_hat  8.747115e+01 9.905645e-01
Length1_hat  8.066007e+01 1.342144e+00
Length1_hat  1.072602e+02 6.825864e-01
Length1_hat  1.155596e+02 7.532133e-01
Length1_hat  9.806705e+01 7.447596e-01
Length1_hat  1.109710e+02 7.488020e-01
Length1_hat  1.026042e+02 6.952222e-01
Length1_hat  1.296310e+02 1.119064e+00
Length1_hat  1.028694e+02 6.934559e-01
Length1_hat  9.251670e+01 8.524544e-01
Length1_hat  8.206265e+01 1.175888e+00
Length1_hat  9.760094e+01 7.518724e-01
Length1_hat  8.757451e+01 9.873837e-01
Length1_hat  1.024270e+02 6.964730e-01
Length1_hat  1.191131e+02 8.171366e-01
Length1_hat  9.044475e+01 1.019764e+00
Length1_hat  9.769434e+01 7.504176e-01
Length1_hat  7.027660e+01 1.694741e+00
Length1_hat  1.111963e+02 7.017721e-01
Length1_hat  1.023382e+02 6.971205e-01
Length1_hat  1.072460e+02 7.543437e-01
Length1_hat  1.152559e+02 7.486494e-01
Length1_hat  1.189684e+02 8.141581e-01
Length1_hat  1.075953e+02 6.831716e-01
Length1_hat  1.037574e+02 7.781275e-01
Length1_hat  9.107713e+01 1.003069e+00
Length1_hat  9.398262e+01 8.192636e-01
Length1_hat  8.798694e+01 9.748324e-01
Length1_hat  1.078938e+02 7.518633e-01
Length1_hat  9.976375e+01 8.260554e-01
Length1_hat  1.194737e+02 8.246942e-01
Length1_hat  9.815999e+01 7.433853e-01
Length1_hat  8.778093e+01 9.810736e-01
Length1_hat  1.116754e+02 7.059077e-01
Length1_hat  1.194017e+02 8.231700e-01
Length1_hat  9.788088e+01 7.475564e-01
Length1_hat  1.036812e+02 7.788384e-01
Length1_hat  9.071636e+01 1.012531e+00
Length1_hat  9.862336e+01 7.367539e-01
Length1_hat  8.808980e+01 9.717376e-01
Length1_hat  1.231207e+02 9.121205e-01
Length1_hat  1.195456e+02 8.262247e-01
Length1_hat  1.231890e+02 9.139497e-01
Length1_hat  1.182887e+02 8.056342e-01
Length1_hat  1.080124e+02 6.841763e-01
Length1_hat  1.154838e+02 7.520605e-01
Length1_hat  9.778766e+01 7.489789e-01
Length1_hat  9.579630e+01 8.947159e-01
Length1_hat  1.194737e+02 8.246942e-01
Length1_hat  9.788088e+01 7.475564e-01
Length1_hat  9.992459e+01 8.237102e-01
Length1_hat  1.077504e+02 7.523587e-01
Length1_hat  1.000049e+02 8.225524e-01
Length1_hat  1.074279e+02 6.828545e-01
Length1_hat  8.096368e+01 1.330366e+00
Length1_hat  9.815999e+01 7.433853e-01
Length1_hat  8.798694e+01 9.748324e-01
Length1_hat  1.300016e+02 1.132899e+00
Length1_hat  9.769434e+01 7.504176e-01
Length1_hat  9.511460e+01 9.085879e-01
Length1_hat  8.736769e+01 9.937626e-01
Length1_hat  1.110392e+02 7.489027e-01
Length1_hat  8.757451e+01 9.873837e-01
Length1_hat  1.029577e+02 6.928964e-01
Length1_hat  1.117549e+02 7.066315e-01
Length1_hat  8.206265e+01 1.175888e+00
Length1_hat  9.349638e+01 8.299089e-01
Length1_hat  9.330121e+01 8.342839e-01
Length1_hat  1.077624e+02 6.835373e-01
Length1_hat  8.607129e+01 1.149114e+00
Length1_hat  9.310566e+01 8.387259e-01
Length1_hat  1.114362e+02 7.037952e-01
Length1_hat  1.036049e+02 7.795581e-01
Length1_hat  1.000851e+02 8.214045e-01
Length1_hat  1.075953e+02 6.831716e-01
Length1_hat  1.001652e+02 8.202664e-01
Length1_hat  1.074279e+02 6.828545e-01
Length1_hat  7.087673e+01 1.664838e+00
Length1_hat  1.235296e+02 9.231750e-01
Length1_hat  8.788399e+01 9.779444e-01
Length1_hat  1.037574e+02 7.781275e-01
Length1_hat  9.098708e+01 1.005415e+00
Length1_hat  9.310566e+01 8.387259e-01
Length1_hat  7.545063e+01 1.561342e+00
Length1_hat  8.086259e+01 1.334275e+00
Length1_hat  1.030458e+02 6.923513e-01
Length1_hat  1.341405e+02 1.328218e+00
Length1_hat  9.554136e+01 8.998330e-01
Length1_hat  9.984421e+01 8.248779e-01
Length1_hat  9.992459e+01 8.237102e-01
Length1_hat  6.389919e+01 2.157410e+00
Length1_hat  9.098708e+01 1.005415e+00
Length1_hat  1.181680e+02 8.038870e-01
Length1_hat  9.098708e+01 1.005415e+00
Length1_hat  1.213358e+02 8.597165e-01
Length1_hat  1.000851e+02 8.214045e-01
Length1_hat  1.179865e+02 8.013138e-01
Length1_hat  1.075953e+02 6.831716e-01
Length1_hat  1.078938e+02 7.518633e-01
Length1_hat  7.502146e+01 1.580820e+00
Length1_hat  9.502897e+01 9.103731e-01
Length1_hat  9.936011e+01 8.320924e-01
Length1_hat  9.281162e+01 8.455146e-01
Length1_hat  8.819255e+01 9.686600e-01
Length1_hat  8.260497e+01 1.155694e+00
Length1_hat  9.976375e+01 8.260554e-01
Length1_hat  1.300631e+02 1.135220e+00
Length1_hat  8.106467e+01 1.326473e+00
Length1_hat  1.074279e+02 6.828545e-01
Length1_hat  8.808980e+01 9.717376e-01
Length1_hat  1.032218e+02 6.913046e-01
Length1_hat  9.588109e+01 8.930327e-01
Length1_hat  1.006440e+02 8.136423e-01
Length1_hat  8.626201e+01 1.142971e+00
Length1_hat  1.117849e+02 7.504957e-01
Length1_hat  9.825285e+01 7.420271e-01
Length1_hat  8.357444e+01 1.120464e+00
Length1_hat  1.267309e+02 1.006341e+00
Length1_hat  1.076786e+02 7.526183e-01
Length1_hat  1.072602e+02 6.825864e-01
Length1_hat  9.261510e+01 8.501243e-01
Length1_hat  8.626201e+01 1.142971e+00
Length1_hat  8.282115e+01 1.147741e+00
Length1_hat  8.788399e+01 9.779444e-01
Length1_hat  8.788399e+01 9.779444e-01
Length1_hat  1.072602e+02 6.825864e-01
Length1_hat  6.401880e+01 2.150498e+00
Length1_hat  8.626201e+01 1.142971e+00
Length1_hat  7.063703e+01 1.676739e+00
Length1_hat  7.512893e+01 1.575922e+00
Length1_hat  8.568862e+01 1.161577e+00
Length1_hat  8.206265e+01 1.175888e+00
Length1_hat  1.027811e+02 6.940301e-01
Length1_hat  8.076139e+01 1.338201e+00
Length1_hat  1.029577e+02 6.928964e-01
Length1_hat  8.778093e+01 9.810736e-01
Length1_hat  1.071762e+02 6.824708e-01
Length1_hat  7.626161e+01 1.412795e+00
Length1_hat  7.626161e+01 1.412795e+00
Length1_hat  9.062593e+01 1.014929e+00
Length1_hat  8.249671e+01 1.159697e+00
Length1_hat  6.436276e+01 2.008014e+00
Length2_hat  1.238211e+02 9.218738e-01
Length2_hat  1.178266e+02 7.983708e-01
Length2_hat  1.315908e+02 1.208441e+00
Length2_hat  1.154735e+02 7.510597e-01
Length2_hat  1.264968e+02 1.014292e+00
Length2_hat  1.111698e+02 7.469070e-01
Length2_hat  1.178870e+02 7.992259e-01
Length2_hat  1.357980e+02 1.390409e+00
Length2_hat  1.111411e+02 7.453183e-01
Length2_hat  1.071628e+02 6.787401e-01
Length2_hat  1.418773e+02 1.859239e+00
Length2_hat  1.264137e+02 1.012221e+00
Length2_hat  1.193655e+02 8.227458e-01
Length2_hat  1.400839e+02 1.720559e+00
Length2_hat  1.338653e+02 1.326380e+00
Length2_hat  1.178052e+02 7.975888e-01
Length2_hat  1.400841e+02 1.720541e+00
Length2_hat  1.315674e+02 1.209445e+00
Length2_hat  1.315674e+02 1.209445e+00
Length2_hat  1.415369e+02 1.689390e+00
Length2_hat  1.315618e+02 1.209709e+00
Length2_hat  1.291226e+02 1.102374e+00
Length2_hat  1.265007e+02 1.003967e+00
Length2_hat  1.360517e+02 1.450209e+00
Length2_hat  1.633871e+02 3.674207e+00
Length2_hat  1.071637e+02 6.787889e-01
Length2_hat  1.111319e+02 7.447800e-01
Length2_hat  1.035975e+02 7.754843e-01
Length2_hat  1.027811e+02 6.940301e-01
Length2_hat  1.145636e+02 7.617137e-01
Length2_hat  1.229568e+02 9.097093e-01
Length2_hat  1.145638e+02 7.617237e-01
Length2_hat  1.264058e+02 1.012242e+00
Length2_hat  1.229568e+02 9.097093e-01
Length2_hat  1.145646e+02 7.617634e-01
Length2_hat  1.193019e+02 8.214527e-01
Length2_hat  1.329022e+02 1.255942e+00
Length2_hat  1.209284e+02 8.522569e-01
Length2_hat  1.075092e+02 7.488185e-01
Length2_hat  1.145642e+02 7.617436e-01
Length2_hat  1.145741e+02 7.622405e-01
Length2_hat  1.111419e+02 7.453613e-01
Length2_hat  1.145745e+02 7.622588e-01
Length2_hat  1.193098e+02 8.216912e-01
Length2_hat  8.769465e+01 9.808782e-01
Length2_hat  1.111225e+02 7.442114e-01
Length2_hat  1.074997e+02 7.482420e-01
Length2_hat  1.208712e+02 8.510687e-01
Length2_hat  1.178072e+02 7.976619e-01
Length2_hat  1.265520e+02 1.005700e+00
Length2_hat  1.338753e+02 1.325786e+00
Length2_hat  1.291326e+02 1.102059e+00
Length2_hat  1.482992e+02 2.450097e+00
Length2_hat  1.510084e+02 2.753384e+00
Length2_hat  1.338752e+02 1.325798e+00
Length2_hat  1.111428e+02 7.454147e-01
Length2_hat  1.357991e+02 1.390357e+00
Length2_hat  1.178074e+02 7.976692e-01
Length2_hat  1.192934e+02 8.211952e-01
Length2_hat  1.238197e+02 9.218699e-01
Length2_hat  9.062741e+01 1.010656e+00
Length2_hat  1.114153e+02 7.008643e-01
Length2_hat  1.026187e+02 6.920208e-01
Length2_hat  1.114155e+02 7.008739e-01
Length2_hat  1.297599e+02 1.129880e+00
Length2_hat  1.192934e+02 8.211952e-01
Length2_hat  1.145646e+02 7.617634e-01
Length2_hat  1.192936e+02 8.212006e-01
Length2_hat  1.071640e+02 6.788083e-01
Length2_hat  9.954003e+01 8.261591e-01
Length2_hat  1.154553e+02 7.502635e-01
Length2_hat  1.265516e+02 1.005706e+00
Length2_hat  1.178074e+02 7.976692e-01
Length2_hat  1.035781e+02 7.744267e-01
Length2_hat  1.209284e+02 8.522569e-01
Length2_hat  1.071548e+02 6.782956e-01
Length2_hat  1.114064e+02 7.003799e-01
Length2_hat  1.071640e+02 6.788083e-01
Length2_hat  1.111323e+02 7.448033e-01
Length2_hat  1.071820e+02 6.797687e-01
Length2_hat  1.229408e+02 9.094811e-01
Length2_hat  1.264709e+02 1.014346e+00
Length2_hat  9.790416e+01 7.440771e-01
Length2_hat  1.265518e+02 1.005703e+00
Length2_hat  1.026985e+02 6.910529e-01
Length2_hat  1.264712e+02 1.014345e+00
Length2_hat  1.178074e+02 7.976692e-01
Length2_hat  1.290844e+02 1.100098e+00
Length2_hat  1.315714e+02 1.209266e+00
Length2_hat  1.238199e+02 9.218704e-01
Length2_hat  1.486238e+02 2.190865e+00
Length2_hat  1.036546e+02 7.737289e-01
Length2_hat  1.229409e+02 9.094836e-01
Length2_hat  9.789595e+01 7.438717e-01
Length2_hat  1.114158e+02 7.008930e-01
Length2_hat  1.229664e+02 9.098491e-01
Length2_hat  1.237759e+02 9.204275e-01
Length2_hat  1.111514e+02 7.459052e-01
Length2_hat  1.192844e+02 8.209177e-01
Length2_hat  1.154809e+02 7.513779e-01
Length2_hat  1.071644e+02 6.788277e-01
Length2_hat  1.193261e+02 8.221721e-01
Length2_hat  1.114338e+02 7.018383e-01
Length2_hat  1.114248e+02 7.013703e-01
Length2_hat  1.193110e+02 8.217249e-01
Length2_hat  1.145745e+02 7.622588e-01
Length2_hat  1.264056e+02 1.012243e+00
Length2_hat  1.178074e+02 7.976692e-01
Length2_hat  1.237656e+02 9.203915e-01
Length2_hat  1.488037e+02 2.186531e+00
Length2_hat  1.265007e+02 1.003967e+00
Length2_hat  1.265518e+02 1.005703e+00
Length2_hat  1.452913e+02 2.151915e+00
Length2_hat  1.338753e+02 1.325786e+00
Length2_hat  1.265518e+02 1.005703e+00
Length2_hat  1.192933e+02 8.211898e-01
Length2_hat  1.071814e+02 6.797355e-01
Length2_hat  9.798028e+01 7.422406e-01
Length2_hat  9.293440e+01 8.395464e-01
Length2_hat  1.036639e+02 7.742458e-01
Length2_hat  1.154553e+02 7.502635e-01
Length2_hat  1.114248e+02 7.013703e-01
Length2_hat  1.264379e+02 1.012195e+00
Length2_hat  1.154951e+02 7.519648e-01
Length2_hat  1.114328e+02 7.017890e-01
Length2_hat  1.230094e+02 9.113328e-01
Length2_hat  1.070798e+02 6.786756e-01
Length2_hat  1.154723e+02 7.510115e-01
Length2_hat  1.328851e+02 1.256508e+00
Length2_hat  1.229579e+02 9.097256e-01
Length2_hat  1.071728e+02 6.792849e-01
Length2_hat  1.229579e+02 9.097256e-01
Length2_hat  1.297774e+02 1.129557e+00
Length2_hat  1.178965e+02 7.995597e-01
Length2_hat  1.230096e+02 9.113352e-01
Length2_hat  1.265528e+02 1.005689e+00
Length2_hat  1.338763e+02 1.325730e+00
Length2_hat  9.798028e+01 7.422406e-01
Length2_hat  1.071822e+02 6.797770e-01
Length2_hat  1.071649e+02 6.788566e-01
Length2_hat  1.192846e+02 8.209234e-01
Length2_hat  1.237750e+02 9.204240e-01
Length2_hat  1.315991e+02 1.208116e+00
Length2_hat  1.265529e+02 1.005686e+00
Length2_hat  1.360713e+02 1.448916e+00
Length2_hat  9.959602e+01 8.239620e-01
Length2_hat  1.386771e+02 1.538500e+00
Length2_hat  1.298002e+02 1.129214e+00
Length2_hat  1.315906e+02 1.208448e+00
Length2_hat  1.238201e+02 9.218710e-01
Length2_hat  9.063842e+01 1.010706e+00
Length2_hat  1.111331e+02 7.448496e-01
Length2_hat  1.291436e+02 1.101736e+00
Length2_hat  1.316152e+02 1.207539e+00
Length2_hat  1.229411e+02 9.094860e-01
Length2_hat  1.178184e+02 7.980733e-01
Length2_hat  1.111317e+02 7.447684e-01
Length2_hat  1.237655e+02 9.203909e-01
Length2_hat  1.360517e+02 1.450209e+00
Length2_hat  1.338849e+02 1.325250e+00
Length2_hat  1.075189e+02 7.493893e-01
Length2_hat  1.145918e+02 7.630970e-01
Length2_hat  1.114338e+02 7.018383e-01
Length2_hat  1.360720e+02 1.448872e+00
Length2_hat  1.209720e+02 8.531388e-01
Length2_hat  1.229664e+02 9.098491e-01
Length2_hat  1.178353e+02 7.986778e-01
Length2_hat  1.192938e+02 8.212060e-01
Length2_hat  1.193914e+02 8.235177e-01
Length2_hat  1.178179e+02 7.980532e-01
Length2_hat  1.111514e+02 7.459052e-01
Length2_hat  9.519243e+01 9.022079e-01
Length2_hat  1.264149e+02 1.012218e+00
Length2_hat  1.026192e+02 6.920412e-01
Length2_hat  9.953249e+01 8.258667e-01
Length2_hat  1.264392e+02 1.012195e+00
Length2_hat  1.192938e+02 8.212060e-01
Length2_hat  1.026010e+02 6.912451e-01
Length2_hat  1.178790e+02 7.989369e-01
Length2_hat  1.071646e+02 6.788374e-01
Length2_hat  1.358644e+02 1.392611e+00
Length2_hat  1.265114e+02 1.014292e+00
Length2_hat  1.026995e+02 6.910972e-01
Length2_hat  8.770444e+01 9.806322e-01
Length2_hat  1.114341e+02 7.018546e-01
Length2_hat  9.292612e+01 8.395355e-01
Length2_hat  1.154736e+02 7.510665e-01
Length2_hat  1.264807e+02 1.014317e+00
Length2_hat  1.036745e+02 7.748137e-01
Length2_hat  1.026902e+02 6.906836e-01
Length2_hat  9.295150e+01 8.395687e-01
Length2_hat  1.154562e+02 7.503029e-01
Length2_hat  1.070810e+02 6.787432e-01
Length2_hat  1.145756e+02 7.623135e-01
Length2_hat  1.229504e+02 9.096170e-01
Length2_hat  1.264159e+02 1.012216e+00
Length2_hat  1.154638e+02 7.506389e-01
Length2_hat  1.178356e+02 7.986894e-01
Length2_hat  1.111684e+02 7.468334e-01
Length2_hat  1.229871e+02 9.101623e-01
Length2_hat  1.071896e+02 6.801599e-01
Length2_hat  1.145739e+02 7.622313e-01
Length2_hat  1.145927e+02 7.631359e-01
Length2_hat  1.264147e+02 1.012218e+00
Length2_hat  1.071730e+02 6.792939e-01
Length2_hat  1.071899e+02 6.801753e-01
Length2_hat  1.328670e+02 1.252749e+00
Length2_hat  1.297777e+02 1.129551e+00
Length2_hat  1.114336e+02 7.018301e-01
Length2_hat  1.111426e+02 7.454040e-01
Length2_hat  9.951418e+01 8.251170e-01
Length2_hat  1.193262e+02 8.221764e-01
Length2_hat  9.798873e+01 7.424613e-01
Length2_hat  1.329028e+02 1.255922e+00
Length2_hat  1.297156e+02 1.127234e+00
Length2_hat  1.329026e+02 1.255927e+00
Length2_hat  1.361033e+02 1.447100e+00
Length2_hat  1.329318e+02 1.255117e+00
Length2_hat  1.264887e+02 1.014301e+00
Length2_hat  1.193275e+02 8.222143e-01
Length2_hat  1.146004e+02 7.634935e-01
Length2_hat  1.297157e+02 1.127232e+00
Length2_hat  1.114336e+02 7.018301e-01
Length2_hat  1.178435e+02 7.989622e-01
Length2_hat  1.208991e+02 8.516444e-01
Length2_hat  1.178433e+02 7.989568e-01
Length2_hat  1.229661e+02 9.098446e-01
Length2_hat  1.036145e+02 7.763500e-01
Length2_hat  1.154809e+02 7.513779e-01
Length2_hat  1.114490e+02 7.025985e-01
Length2_hat  1.439850e+02 1.853083e+00
Length2_hat  1.193277e+02 8.222185e-01
Length2_hat  1.075194e+02 7.494195e-01
Length2_hat  1.071905e+02 6.802059e-01
Length2_hat  1.265377e+02 1.003539e+00
Length2_hat  1.114495e+02 7.026266e-01
Length2_hat  1.193191e+02 8.219665e-01
Length2_hat  1.297931e+02 1.129312e+00
Length2_hat  1.071139e+02 6.804493e-01
Length2_hat  1.194059e+02 8.239359e-01
Length2_hat  1.154885e+02 7.516935e-01
Length2_hat  1.297381e+02 1.126900e+00
Length2_hat  1.111766e+02 7.472580e-01
Length2_hat  1.154888e+02 7.517054e-01
Length2_hat  1.229584e+02 9.097326e-01
Length2_hat  1.145844e+02 7.627408e-01
Length2_hat  1.209723e+02 8.531447e-01
Length2_hat  1.193107e+02 8.217153e-01
Length2_hat  1.238711e+02 9.221023e-01
Length2_hat  1.193110e+02 8.217249e-01
Length2_hat  8.772094e+01 9.802368e-01
Length2_hat  1.329018e+02 1.255952e+00
Length2_hat  1.071898e+02 6.801676e-01
Length2_hat  1.209077e+02 8.518217e-01
Length2_hat  1.036735e+02 7.747585e-01
Length2_hat  1.070976e+02 6.796291e-01
Length2_hat  9.521989e+01 9.028837e-01
Length2_hat  1.036147e+02 7.763576e-01
Length2_hat  1.154725e+02 7.510184e-01
Length2_hat  1.419497e+02 1.858504e+00
Length2_hat  1.074465e+02 7.496344e-01
Length2_hat  1.178436e+02 7.989675e-01
Length2_hat  1.111512e+02 7.458954e-01
Length2_hat  9.532122e+01 9.014883e-01
Length2_hat  1.111686e+02 7.468416e-01
Length2_hat  1.265194e+02 1.003728e+00
Length2_hat  1.036735e+02 7.747585e-01
Length2_hat  1.291514e+02 1.101523e+00
Length2_hat  1.111509e+02 7.458757e-01
Length2_hat  1.291611e+02 1.101272e+00
Length2_hat  1.265037e+02 1.014289e+00
