"","names.Report.value.","Report.value"
"1","gamma",0.208869958929354
"2","psi",3.35360407840192e-10
"3","L0",36.5818990284725
"4","L0",42.9048154694106
"5","Linf",186.741807901792
"6","Linf",172.22955489148
"7","amean",0.208869958453333
"8","amean",0.208869958458999
"9","bmean",0.00111849596402739
"10","bmean",0.00121274167253469
"11","sd_bdev",2.40209706859497e-05
"12","sd_bdev",1.27748521319724e-05
"13","sd_obs",0.0478427808447275
"14","sd_z",0.639111405706895
"15","sd_ydev",0.01
"16","sd_xdev",0.01
"17","Length1_hat",135.380395431733
"18","Length1_hat",111.799983921079
"19","Length1_hat",128.655283614007
"20","Length1_hat",104.731974626659
"21","Length1_hat",106.647256663209
"22","Length1_hat",94.3193804192502
"23","Length1_hat",106.732803647678
"24","Length1_hat",106.934048273216
"25","Length1_hat",101.663025024364
"26","Length1_hat",99.2408068212961
"27","Length1_hat",127.223268490984
"28","Length1_hat",108.510597639803
"29","Length1_hat",97.1521543263648
"30","Length1_hat",136.536444222144
"31","Length1_hat",128.626313120261
"32","Length1_hat",109.521192677874
"33","Length1_hat",126.200232286378
"34","Length1_hat",110.927641164884
"35","Length1_hat",101.961004277919
"36","Length1_hat",144.413379535024
"37","Length1_hat",122.392987524423
"38","Length1_hat",139.485049316028
"39","Length1_hat",132.277548811951
"40","Length1_hat",147.362652783272
"41","Length1_hat",158.524235555621
"42","Length1_hat",88.6118008308212
"43","Length1_hat",86.2840184643955
"44","Length1_hat",66.975210833356
"45","Length1_hat",100.976213500607
"46","Length1_hat",98.9546243803979
"47","Length1_hat",92.0911156236535
"48","Length1_hat",108.366512622761
"49","Length1_hat",110.638913101971
"50","Length1_hat",96.4689782270308
"51","Length1_hat",113.612864333962
"52","Length1_hat",112.210109830099
"53","Length1_hat",112.829976010878
"54","Length1_hat",125.962767129945
"55","Length1_hat",98.2939420687583
"56","Length1_hat",94.2279359003558
"57","Length1_hat",100.944277251811
"58","Length1_hat",99.2799952273415
"59","Length1_hat",106.307157220605
"60","Length1_hat",112.141958158147
"61","Length1_hat",64.6942738233548
"62","Length1_hat",83.0274803123086
"63","Length1_hat",109.868483768982
"64","Length1_hat",113.019320960002
"65","Length1_hat",116.97241184551
"66","Length1_hat",122.597504884149
"67","Length1_hat",118.201085272887
"68","Length1_hat",128.049506652001
"69","Length1_hat",132.12752602118
"70","Length1_hat",148.51672772348
"71","Length1_hat",135.425683342976
"72","Length1_hat",97.3688525556936
"73","Length1_hat",147.979105142057
"74","Length1_hat",114.924691631257
"75","Length1_hat",104.646407783518
"76","Length1_hat",113.046354313626
"77","Length1_hat",97.9952841435921
"78","Length1_hat",96.7818744222126
"79","Length1_hat",71.1598699245466
"80","Length1_hat",97.6448481842248
"81","Length1_hat",132.795493219038
"82","Length1_hat",113.732771645315
"83","Length1_hat",119.374731408171
"84","Length1_hat",106.772528638892
"85","Length1_hat",109.148766450404
"86","Length1_hat",58.1977246840303
"87","Length1_hat",106.629900952893
"88","Length1_hat",106.03549158764
"89","Length1_hat",97.9133458008221
"90","Length1_hat",91.8037589576116
"91","Length1_hat",107.55830299553
"92","Length1_hat",97.6519145144376
"93","Length1_hat",107.743927637365
"94","Length1_hat",107.373254065122
"95","Length1_hat",111.640943578542
"96","Length1_hat",76.9223922271339
"97","Length1_hat",111.675396890518
"98","Length1_hat",143.125503999762
"99","Length1_hat",87.4443687276403
"100","Length1_hat",124.544040996119
"101","Length1_hat",94.6754816650405
"102","Length1_hat",127.403695628801
"103","Length1_hat",132.956958190366
"104","Length1_hat",140.199201639697
"105","Length1_hat",141.98311005076
"106","Length1_hat",124.129393611046
"107","Length1_hat",145.336844467536
"108","Length1_hat",105.487868734753
"109","Length1_hat",123.831069951947
"110","Length1_hat",97.8441642768405
"111","Length1_hat",110.902695363175
"112","Length1_hat",102.038093599944
"113","Length1_hat",129.648473661803
"114","Length1_hat",91.902303533091
"115","Length1_hat",120.303199858437
"116","Length1_hat",93.5247606198867
"117","Length1_hat",101.933264664919
"118","Length1_hat",95.9913027144668
"119","Length1_hat",99.7560740590089
"120","Length1_hat",105.173916851259
"121","Length1_hat",103.20506655207
"122","Length1_hat",108.517941093103
"123","Length1_hat",144.918286009006
"124","Length1_hat",121.122108263608
"125","Length1_hat",122.710521707864
"126","Length1_hat",162.417982708083
"127","Length1_hat",138.702669784796
"128","Length1_hat",125.753246685097
"129","Length1_hat",134.482248421584
"130","Length1_hat",149.894361067208
"131","Length1_hat",145.968822925907
"132","Length1_hat",125.119103938463
