                 Estimate   Std. Error
ln_bdev     -5.020821e-06 1.037870e-03
ln_bdev     -3.737225e-06 1.021155e-03
ln_bdev      1.344535e-07 1.000020e-03
ln_bdev      1.452393e-06 1.003212e-03
ln_bdev      1.949694e-06 1.005796e-03
ln_bdev     -3.510174e-06 1.018685e-03
ln_bdev     -3.979172e-07 1.000232e-03
ln_bdev      5.479783e-06 1.044963e-03
ln_bdev      2.398890e-06 1.914045e-03
ln_bdev     -9.722224e-07 1.001436e-03
ln_bdev     -2.131075e-05 2.158952e-03
ln_bdev      1.250462e-05 1.999652e-03
ln_bdev      4.736307e-08 9.999996e-04
ln_bdev     -7.612376e-07 1.000881e-03
ln_bdev      1.951701e-06 1.005812e-03
ln_bdev      1.010356e-06 1.001554e-03
ln_bdev      1.064644e-05 1.975597e-03
ln_bdev     -2.623364e-06 1.914655e-03
ln_bdev     -1.329953e-05 2.011012e-03
ln_bdev      5.301146e-06 1.926945e-03
ln_bdev     -2.499795e-06 1.914349e-03
ln_bdev      4.663285e-06 1.032749e-03
ln_bdev      4.063063e-06 1.024959e-03
ln_bdev     -1.150893e-05 1.986269e-03
ln_bdev     -3.595783e-05 2.554879e-03
ln_bdev      1.178511e-06 1.911534e-03
ln_bdev     -1.305955e-05 2.007547e-03
ln_bdev      7.133477e-06 1.940080e-03
ln_bdev      9.102189e-06 1.958331e-03
ln_bdev      2.822671e-06 1.012119e-03
ln_bdev     -5.076094e-06 1.925630e-03
ln_bdev     -1.272556e-05 2.002769e-03
ln_bdev     -1.314520e-05 2.008761e-03
ln_bdev      1.852549e-05 2.101037e-03
ln_bdev     -1.221087e-05 1.995565e-03
ln_bdev      2.848281e-06 1.915429e-03
ln_bdev      7.562419e-06 1.943743e-03
ln_bdev      3.019250e-07 1.000135e-03
ln_bdev      1.803572e-05 2.091571e-03
ln_bdev      8.363339e-07 1.911097e-03
ln_bdev      2.045203e-06 1.006377e-03
ln_bdev      1.815347e-05 2.093862e-03
ln_bdev     -6.660764e-06 1.065759e-03
ln_bdev      1.530695e-06 1.003574e-03
ln_bdev     -9.857889e-07 1.911256e-03
ln_bdev     -1.864811e-06 1.912726e-03
ln_bdev      2.224335e-06 1.913602e-03
ln_bdev     -6.397786e-06 1.060811e-03
ln_bdev     -2.220861e-06 1.007518e-03
ln_bdev     -1.079661e-05 1.977422e-03
ln_bdev      4.181980e-06 1.026424e-03
ln_bdev     -2.982541e-06 1.013519e-03
ln_bdev      2.324162e-06 1.008235e-03
ln_bdev      2.037815e-05 2.138931e-03
ln_bdev      5.149668e-07 1.000401e-03
ln_bdev      6.031821e-06 1.054231e-03
ln_bdev      1.277773e-06 1.002488e-03
ln_bdev      2.384749e-06 1.008668e-03
ln_bdev      7.078010e-07 1.000765e-03
ln_bdev     -1.281646e-07 1.000019e-03
ln_bdev     -2.704949e-07 1.000109e-03
ln_bdev     -2.114195e-06 1.006812e-03
ln_bdev      2.300194e-07 1.000070e-03
ln_bdev     -3.441044e-06 1.917591e-03
ln_bdev     -1.248847e-06 1.002380e-03
ln_bdev      5.816363e-07 1.000516e-03
ln_bdev      1.485253e-06 1.003366e-03
ln_bdev     -3.464056e-07 1.000178e-03
ln_bdev     -1.601042e-05 2.054529e-03
ln_bdev     -6.567573e-06 1.063985e-03
ln_bdev     -3.725236e-06 1.021015e-03
ln_bdev     -1.179683e-07 1.000014e-03
ln_bdev     -1.355000e-07 1.910703e-03
ln_bdev     -9.485727e-06 1.962390e-03
ln_bdev     -5.206000e-06 1.040661e-03
ln_bdev      8.436365e-08 1.000006e-03
ln_bdev      1.338108e-05 2.012291e-03
ln_bdev      7.072337e-07 1.910991e-03
ln_bdev     -2.239980e-06 1.007641e-03
ln_bdev      5.457057e-06 1.044606e-03
ln_bdev      5.613487e-06 1.047140e-03
ln_bdev      3.790581e-06 1.021756e-03
ln_bdev     -6.151596e-06 1.056341e-03
ln_bdev     -4.944410e-06 1.036750e-03
ln_bdev      7.784367e-06 1.945683e-03
ln_bdev     -3.416684e-06 1.917499e-03
ln_bdev      3.909956e-06 1.023138e-03
ln_bdev     -1.217471e-06 1.002262e-03
ln_bdev     -2.258370e-06 1.007764e-03
ln_bdev     -1.345894e-06 1.002757e-03
ln_bdev     -2.851179e-06 1.012356e-03
ln_bdev      4.789701e-06 1.924004e-03
ln_bdev      1.746107e-06 1.004647e-03
ln_bdev     -6.283390e-06 1.058715e-03
ln_bdev     -2.126338e-06 1.006890e-03
ln_bdev     -9.759992e-07 1.911253e-03
ln_bdev     -7.675997e-06 1.086464e-03
ln_bdev     -2.011274e-07 1.000055e-03
ln_bdev     -1.038419e-06 1.911323e-03
ln_bdev     -4.099575e-05 2.718460e-03
ln_bdev      1.388594e-06 1.911820e-03
ln_bdev     -8.961929e-07 1.001219e-03
ln_bdev      1.438217e-05 2.027618e-03
ln_bdev     -9.727772e-06 1.135680e-03
ln_bdev     -3.063684e-06 1.014265e-03
ln_bdev     -5.260896e-07 1.000405e-03
ln_bdev     -3.065335e-06 1.014275e-03
ln_bdev     -4.131433e-07 1.910808e-03
ln_bdev      3.536031e-06 1.018964e-03
ln_bdev      3.927369e-06 1.919640e-03
ln_bdev      1.144937e-06 1.002001e-03
ln_bdev     -1.981369e-06 1.005984e-03
ln_bdev      6.902175e-07 1.000718e-03
ln_bdev      6.234982e-06 1.057855e-03
ln_bdev     -3.413186e-06 1.017673e-03
ln_bdev     -4.378398e-08 9.999961e-04
ln_bdev      4.459201e-07 1.000294e-03
ln_bdev      6.154247e-06 1.932643e-03
ln_bdev      6.040975e-06 1.054401e-03
ln_bdev      8.065405e-06 1.095089e-03
ln_bdev      1.004382e-05 1.968587e-03
ln_bdev      1.394138e-05 2.020726e-03
ln_bdev      2.438715e-06 1.009059e-03
ln_bdev     -8.354241e-06 1.950889e-03
ln_bdev     -2.690207e-07 1.000102e-03
ln_bdev     -9.396053e-08 1.000011e-03
ln_bdev     -1.202132e-07 1.000009e-03
ln_bdev      5.649514e-07 1.000484e-03
ln_bdev     -7.964529e-06 1.947264e-03
ln_bdev      2.987971e-06 1.915907e-03
ln_bdev      1.230078e-06 1.002310e-03
ln_bdev     -1.717468e-05 2.075377e-03
ln_bdev     -9.877101e-06 1.966698e-03
ln_bdev     -2.666023e-06 1.010816e-03
ln_bdev     -1.442977e-05 2.028213e-03
ln_bdev      3.464865e-07 1.910779e-03
ln_bdev     -4.819777e-06 1.924167e-03
ln_bdev      2.780636e-06 1.915208e-03
ln_bdev     -8.952224e-06 1.956824e-03
ln_bdev      3.227322e-06 1.916764e-03
ln_bdev      3.409520e-05 2.497600e-03
ln_bdev     -8.633359e-06 1.953624e-03
ln_bdev     -1.186285e-05 1.990907e-03
ln_bdev     -7.118702e-06 1.939980e-03
ln_bdev      3.130551e-06 1.916367e-03
ln_bdev      8.049611e-06 1.094732e-03
ln_bdev      2.196590e-05 2.173622e-03
ln_bdev     -8.723759e-06 1.954531e-03
ln_bdev     -8.393518e-06 1.951285e-03
ln_bdev      3.924033e-06 1.919645e-03
ln_bdev     -4.205678e-06 1.026717e-03
ln_bdev     -4.585310e-07 1.000316e-03
ln_bdev      3.650556e-07 1.000200e-03
ln_bdev     -9.722446e-06 1.964960e-03
ln_bdev     -3.107028e-06 1.014653e-03
ln_bdev     -4.576608e-06 1.922870e-03
ln_bdev      1.995759e-06 1.006073e-03
ln_bdev      4.675122e-06 1.032923e-03
ln_bdev      9.402032e-07 1.001343e-03
ln_bdev     -1.197127e-06 1.911519e-03
ln_bdev      1.150470e-06 1.911445e-03
ln_bdev      1.792907e-06 1.912580e-03
ln_bdev      4.912153e-06 1.924678e-03
ln_bdev      1.056704e-06 1.001701e-03
ln_bdev     -6.829352e-06 1.069020e-03
ln_bdev     -2.123138e-05 2.157164e-03
ln_bdev      1.075705e-05 1.976941e-03
ln_bdev      2.639147e-06 1.010601e-03
ln_bdev     -1.015521e-06 1.001574e-03
ln_bdev      2.755631e-06 1.915126e-03
ln_bdev     -1.406821e-06 1.003019e-03
ln_bdev     -6.123175e-07 1.000565e-03
ln_bdev      2.260370e-06 1.007789e-03
ln_bdev     -5.623483e-07 1.000473e-03
ln_bdev     -1.633554e-05 2.060241e-03
ln_bdev     -9.990636e-06 1.967940e-03
ln_bdev     -3.353555e-06 1.017070e-03
ln_bdev     -7.846321e-06 1.946229e-03
ln_bdev     -2.144588e-05 2.161968e-03
ln_bdev     -4.207706e-06 1.026743e-03
ln_bdev      1.803165e-06 1.004959e-03
ln_bdev     -1.365803e-05 2.016382e-03
