                 Estimate   Std. Error
z1          -5.094437e+00 4.5026232890
z1           6.502706e+00 5.0915120634
z1           1.073431e+01 4.8269828168
z1           2.015493e+00 5.1809080541
z1           6.555572e+00 3.8545490602
z1          -5.821912e+00 4.9067484817
z1          -1.242695e+01 4.2874470082
z1           1.431259e+01 5.2038273308
z1           2.352830e+01 5.0148946595
z1           6.968501e+00 3.3499137784
z1           9.032360e+00 4.4114725421
z1          -4.429342e-01 4.7982287418
z1          -1.262866e+01 4.6216794410
z1          -7.954711e+00 4.3811712225
z1           1.691627e+00 4.5719343146
z1           1.011752e+01 4.3571481760
z1           1.051978e+01 4.6990337898
z1          -8.494873e+00 4.7906576966
z1           1.087629e+01 5.2215439517
z1           1.839132e+00 4.0052141630
z1          -3.435832e+01 3.3615727932
z1          -1.741359e+01 3.8039055391
z1          -4.309860e+01 4.8714666176
z1          -3.157789e+00 4.2316136279
z1          -9.980952e+00 4.3146472774
z1          -1.715891e+01 3.9113253422
z1           1.500284e+01 4.7361312438
z1          -4.165451e+00 4.2499876170
z1          -2.679279e+00 4.4932154402
z1          -3.170842e+00 4.1582825237
z1           1.106757e+00 3.5810253369
z1           1.773718e+01 5.0426292119
z1           9.981492e+00 3.9421754204
z1           1.428440e+01 3.6520930953
z1          -9.758122e+00 4.3025732721
z1           7.209954e+00 4.5513135714
z1          -9.792803e+00 3.6616405399
z1          -1.639872e+01 4.0164329926
z1          -3.380665e+00 3.9825860053
z1          -1.049492e+01 4.8542634430
z1          -9.214913e+00 4.2096083319
z1          -8.977653e+00 3.6026812962
z1           3.839046e+00 3.3021609810
z1          -5.959410e+00 4.0313505602
z1           4.172679e+00 3.5777998105
z1           7.413100e+00 4.4641775085
z1           1.130362e+00 4.7541843491
z1           5.607582e+00 3.9203151432
z1           5.879076e+00 3.9635601202
z1           9.840458e-01 2.7582872503
z1          -5.087129e+00 4.1891552596
z1           1.831097e+00 4.0382124204
z1           1.124346e+01 4.6523960662
z1           1.509631e+01 4.9605757564
z1           9.987797e+00 4.9433186762
z1           1.297823e+00 4.3673437775
z1          -1.061137e+00 4.3715692148
z1           5.919482e+00 4.0477068119
z1           6.954944e+00 4.2885409594
z1           4.700612e-01 3.7526963890
z1          -1.408817e+01 4.0228332405
z1          -2.732436e+00 4.1776476432
z1           5.087255e+00 4.8770300723
z1          -1.914123e+01 3.4921473034
z1           1.795853e+00 3.6473452369
z1          -1.247862e+01 4.4664678281
z1           6.336631e+00 5.1610185869
z1           1.436441e+01 4.4773070850
z1          -8.595799e+00 4.0285335170
z1           5.197899e+00 3.8666829658
z1          -1.522830e+01 3.8095476647
z1           1.028482e+01 3.8476517341
z1           5.091848e+00 5.1228761233
z1          -2.661133e-01 4.9517830391
z1           5.390765e+00 5.1451216407
z1          -4.822991e+01 3.8383841377
z1          -1.063911e+01 4.3992736605
z1           1.275237e+01 5.0571489584
z1           1.640876e+00 4.2768675343
z1          -1.888935e+00 4.0564588873
z1           1.981793e+01 5.2391552624
z1           3.421527e+00 4.1803306007
z1          -7.872146e+00 4.1179729175
z1           2.646522e+01 5.1580687536
z1          -7.183382e+00 4.1158791906
z1          -3.513258e+00 4.5145603330
z1           1.997922e+00 3.2872720769
z1           2.979158e+01 4.8554904146
z1          -2.889197e+01 2.9494133738
z1          -1.284264e+00 5.3858905721
z1           1.693027e+01 4.5693616870
z1          -2.920515e+00 3.9507025528
z1          -5.661120e+00 3.5072351179
z1          -3.286707e+00 4.6303711651
z1          -1.537891e+01 3.3167635748
z1           5.508506e+00 4.5044806847
z1          -5.899060e+00 4.6287702800
z1          -3.366092e+00 3.2794970212
z1          -2.060567e-01 4.0768767689
z1          -4.094778e+00 3.9179071186
z1          -1.022005e+01 4.4129391699
z1           8.905738e-01 3.6119176032
z1          -1.758987e+01 3.4459756479
z1          -2.674088e+01 3.9130965818
z1          -1.608215e+01 3.9699578348
z1          -7.159103e+00 4.0678835854
z1          -4.176328e+00 4.3291616708
z1          -7.648722e-02 4.3480510154
z1           9.186051e-01 4.4913063618
z1           1.906146e+01 3.2225890336
z1           5.090102e-01 5.0303635755
z1          -2.519217e-01 3.7167819236
z1           2.733749e+00 4.5269791488
z1           4.884077e+00 3.8650215533
z1          -9.649730e-01 3.8761903115
z1           3.189536e+01 3.7281021664
z1          -7.505160e+00 3.1238721140
z1           7.844179e+00 4.4988443202
z1           1.463543e+01 5.6352619144
z1          -2.795423e+00 3.9623201550
z1           9.100552e-01 4.3150070764
z1          -1.122140e+01 3.9801896248
z1           3.238331e+01 2.8258765064
z1          -6.890104e-01 3.8302633514
z1          -3.059041e+01 4.0476360042
z1           1.176080e+01 4.0862200151
z1           8.239231e+00 5.1052991079
z1           4.282646e+00 4.3216880966
z1           7.190870e-01 4.8858397944
z1          -2.493644e+01 3.8724816240
z1          -2.216593e+01 3.9844805997
z1           2.201162e+01 3.4353545219
z1          -2.423726e+00 4.0518394137
z1          -3.245441e+00 4.1567998100
z1           1.239173e+01 4.3113011163
z1           6.181643e+00 3.8923264860
z1           6.082660e-01 3.4786734311
z1           3.124075e+00 4.3637629391
z1           3.805495e+00 5.4821707767
z1           1.239443e+01 3.6016668527
z1          -6.090650e+00 4.3878256343
z1          -4.721580e+00 3.5973966001
z1          -1.049538e+01 4.2138796132
z1           2.786570e+00 4.1944945283
z1          -7.953108e+00 4.1647461474
z1          -1.361651e+01 3.2374242097
z1          -1.665905e+01 4.4333170383
z1          -4.595959e+00 4.1025870638
z1           1.717503e+01 4.0426435275
z1           8.869958e+00 5.4801422906
z1          -1.851530e+01 4.1515875642
z1          -2.122392e+00 4.4236368005
z1           5.220191e+00 3.2617435263
z1          -1.869532e+00 3.5652760216
z1           9.254105e+00 3.7527287992
z1           1.177906e+01 4.0713409818
z1          -1.396266e+01 3.3577967948
z1          -3.584103e+00 4.5254108100
z1           1.668721e+01 2.4354375990
z1           6.571287e+00 3.8261096826
z1           2.011565e+01 3.3273074053
z1           1.852923e+01 3.3912368142
z1           1.194233e+01 3.9533855265
z1           1.216304e+01 3.8253985789
z1          -7.516883e+00 4.2134432834
z1           1.903597e+01 3.8042016156
z1           2.767491e+00 4.5141629530
z1           1.008621e+01 4.0007104763
z1          -2.691435e+01 3.8883356153
z1           3.186500e+01 3.9334509519
z1           2.108513e+01 3.7291289442
z1           5.520780e+00 4.0155709090
z1          -6.622628e+00 3.2898500119
z1           9.200512e+00 2.5787988799
z2           8.800221e-01 4.7687398039
z2           2.777033e+00 5.2200570198
z2           3.437997e+00 5.5773915205
z2           1.064479e+00 5.1238821582
z2           7.648008e+00 5.3957848851
z2          -3.347896e+00 4.9935749633
z2           1.829130e+00 5.1102721046
z2          -3.662345e+00 4.2670681421
z2          -1.975561e+00 4.7143675868
z2          -6.095012e-01 4.0432566683
z2          -1.539849e-02 0.8544389921
z2           8.932540e-01 4.9492911644
z2          -1.122067e+00 4.1756716230
z2          -1.792423e+00 3.9724322194
z2          -3.133236e-02 0.8545138642
z2          -1.657655e+00 4.1159194947
z2           2.125556e+00 3.9557421550
z2           9.173132e-01 3.8715274363
z2           1.845757e+00 3.7752880643
z2          -2.395607e-08 0.0085957898
z2           5.520212e-01 1.4621020236
z2          -1.976567e-05 0.0085952581
z2          -1.750319e-01 4.6376829025
z2           1.602202e+00 4.7133229748
z2           2.733731e-06 0.0085957904
z2          -9.263999e+00 4.0020262348
z2          -3.081043e+00 3.9053640100
z2           3.952427e-01 4.1002389237
z2          -7.832869e-06 0.0085957863
z2          -1.737401e+00 4.1051249545
z2          -2.773987e-01 4.8110368893
z2          -1.526400e+00 4.2631537110
z2          -1.732831e+00 4.3876310703
z2           2.750482e+00 4.9496256446
z2          -9.140909e-01 4.3921842558
z2           2.743608e+00 5.0215497553
z2           2.884378e-01 5.3095492810
z2           1.564929e-01 4.5413257157
z2          -2.554281e+00 4.6572287617
z2           5.743505e+00 4.1623215218
z2          -9.375200e-01 4.7362771386
z2           6.939403e-01 4.7087803919
z2           4.726162e-02 4.8714101873
z2           3.518279e+00 5.2719878400
z2          -1.184246e-05 0.0085957756
z2           1.422475e+00 1.2391988565
z2          -1.999955e+00 4.3538315698
z2          -1.065915e+00 4.3946884502
z2          -2.553487e+00 4.4299300740
z2          -2.503531e+00 4.5505521151
z2           4.699036e-01 4.5017486828
z2          -1.248518e+00 4.5814884422
z2          -4.048247e-01 4.6497197936
z2          -3.132005e-02 4.7859491175
z2          -8.962734e-01 4.6544756477
z2          -2.218461e+00 4.6695920184
z2          -3.440176e-01 4.8310050103
z2          -2.145427e+00 4.4209842509
z2          -2.815422e+00 4.2753462885
z2          -2.792017e+00 4.3861704549
z2          -1.764869e+01 4.5065086362
z2          -2.786987e+00 4.1158397372
z2           1.136694e+01 4.4320831116
z2           2.624995e+00 4.1723657025
z2          -5.671767e-02 4.6387733125
z2          -1.644234e+00 4.3983686750
z2          -1.622169e+00 4.4701858446
z2          -2.197174e+00 4.3252345845
z2          -5.523078e+00 4.3877456077
z2          -1.196325e+01 3.9735918845
z2          -2.794831e+00 4.3208805032
z2          -2.655551e+00 4.2904405806
z2          -9.502953e-03 4.1769640061
z2          -2.540474e+00 4.0305348117
z2          -1.767581e+00 4.3229909930
z2          -2.579749e-06 0.0085957857
z2          -5.908115e-06 0.0085957871
z2           4.200548e-01 4.3077479804
z2          -4.668360e-01 4.3576674132
z2          -2.199814e+00 4.3838656250
z2          -4.395498e+00 4.4574334786
z2           5.663694e-01 4.7495107816
z2          -7.160637e+00 4.5652363092
z2          -5.328494e-02 4.5338955740
z2          -1.594687e-01 4.6172577392
z2           8.656222e-01 4.6484207458
z2           4.008509e-01 4.6046687012
z2           1.270188e+00 4.6789866533
z2           1.083733e+00 4.6951795909
z2           6.373545e-02 4.5262678253
z2           1.207586e+00 4.8077293589
z2          -1.470302e+00 4.2777360127
z2          -1.775689e+00 4.5942434989
z2          -9.132410e-03 4.6776146844
z2           9.053891e-01 4.3841711119
z2          -3.311606e+00 5.1610084544
z2           2.211070e+00 5.3028661298
z2           1.522875e+00 4.7657905694
z2           3.867276e-06 0.0085957883
z2          -1.267461e+00 4.9670919654
z2          -3.848478e-01 4.2822150383
z2          -2.167180e+00 5.1208522089
z2           7.424174e-01 4.9986531084
z2           1.545516e+00 4.8906877332
z2          -1.618358e+00 5.0632982343
z2          -5.520340e-01 4.9127033330
z2          -7.101523e-01 4.7542767891
z2          -1.631080e-01 4.4842332904
z2           1.781446e-01 4.5126099157
z2           4.986001e-06 0.0085957904
z2          -3.069296e+00 4.7416068590
z2           3.882945e-01 4.5467405699
z2          -1.572555e+00 4.6525376238
z2           3.248409e+00 4.7786387944
z2           3.326191e+00 4.7152040112
z2          -1.312173e+00 4.5352994211
z2          -4.977574e+00 4.4365575092
z2          -1.616773e+00 4.0873637338
z2          -2.036389e+00 4.3085099812
z2          -3.441992e+00 4.4340711455
z2          -6.634435e-02 4.5018180807
z2          -9.852708e-01 4.9348710306
z2           3.014682e+00 5.4022269057
z2           2.784162e+00 5.2177261955
z2          -6.570497e+00 5.0852299614
z2           4.981300e-01 4.7049599316
z2          -7.563010e+00 4.6062322414
z2          -6.875789e-01 5.0814494886
z2           5.680827e-01 4.5987173405
z2          -4.214121e+00 5.2531082560
z2           2.885894e+00 4.9146482984
z2          -4.624647e+00 5.4200618243
z2           3.135302e-01 5.1617138389
z2          -4.681580e-02 5.0864226101
z2          -1.052819e+00 4.6388645073
z2           1.032130e+00 4.7994926210
z2           5.559872e-01 4.6637363451
z2          -2.797121e+00 4.1269124446
z2          -3.947594e+00 4.9444138773
z2           7.163400e-01 4.2113671676
z2          -8.822499e-02 1.1979487116
z2          -5.401549e+00 5.0313681353
z2          -1.104691e+00 5.6667778048
z2           3.231763e-01 4.7774335358
z2          -1.252169e+00 5.6088036429
z2          -2.102466e+00 4.5465083886
z2          -2.390643e-01 4.7332683325
z2          -1.448221e+00 5.2748713926
z2          -2.307295e+00 5.7359893940
z2           3.648550e+00 4.7371725953
z2          -3.422342e+00 4.0922245890
z2           2.266840e+00 4.5168106981
z2          -4.291711e+00 5.2597433416
z2           3.264170e+00 5.3950897149
z2           1.881658e-01 4.4988308199
z2           2.077512e+00 5.0798148174
z2           5.318010e-01 4.4083909970
z2          -1.512208e-01 4.5958770365
z2          -3.097879e-03 4.5270250184
z2           1.987335e+00 5.4483725593
z2          -5.529294e+00 4.7733867015
z2           1.298644e+01 4.5726751599
z2           1.150548e+01 4.7559431987
z2           2.755999e+01 5.4232463954
z2           7.757246e-01 5.1945878350
z2           1.866616e+00 5.1705255335
z2          -7.688841e+00 4.7048566382
z2           2.951020e+00 4.6391498052
z2          -1.570388e+00 5.1288155617
z2           2.299179e+00 4.9953159935
z2           3.109025e+00 4.9048529372
z2          -2.476055e+00 3.9734600141
z2          -2.465968e-01 5.4888482010
z2           3.579161e-01 4.8529617284
z2           3.631627e+00 4.7388252518
z2          -4.150454e+00 5.1991814692
z2           1.087270e+00 4.5625700570
z2           2.976480e-02 4.0223003821
z2          -8.333673e+00 4.6523109800
z2           9.222256e-01 4.2675948837
z2          -1.822692e+00 5.2114930697
z2           3.162630e+00 5.3047551362
z2          -1.931632e+00 4.3453020743
z2          -3.749525e+00 3.8070578546
z2           4.562998e+00 4.8925902002
z2          -1.247214e+00 4.0091600174
z2          -1.214767e-01 5.2488086943
z2          -7.948820e-01 5.2522967841
z2          -6.948031e-01 4.7355914118
z2          -1.556687e+00 4.3347782786
z2          -1.643117e+00 4.0637164279
z2          -2.272527e-01 4.4309735903
z2          -1.355629e+00 4.3900926852
z2           3.184511e+00 5.1621830602
z2           3.491510e+00 5.4095542899
z2           1.166159e+00 5.4122723336
z2          -1.457961e+00 4.9720442088
z2          -1.135660e-01 5.1555281225
z2           4.593005e+00 5.0715271632
z2           1.022743e+01 5.5537139952
z2          -7.535798e-01 4.7812202135
z2          -3.160925e+00 4.6071948555
z2           9.904689e-02 5.0045173365
z2           2.171184e+00 5.3006472921
z2          -5.859835e+00 4.1990398861
z2          -2.203819e+01 4.4727410681
z2           7.238626e-01 5.3997782283
z2           1.178848e+01 5.6946994466
z2           2.932650e+00 5.2745762274
z2          -2.391875e+00 4.6439085120
z2          -4.498916e-03 4.5273814800
z2          -2.567852e+00 4.8625802949
z2          -3.541313e+00 4.5920330721
z2           3.665172e+00 5.6491872994
z2           5.674726e+00 5.5183057325
z2           4.887758e+00 5.6589961981
z2           2.636075e+01 5.4139789457
z2           4.302407e+00 5.4859966695
z2           5.880860e+00 5.6617497793
z2           5.063566e+00 5.3141267023
z2           1.138784e+00 5.0149812017
z2           2.116940e+00 5.8178225405
z2          -2.526899e+00 5.0069405195
z2           5.078698e+00 5.0823974448
z2           1.062541e+01 5.8053317174
z2           2.392242e+00 5.0571096801
z2           5.629236e+00 5.3451355399
z2          -1.852408e+01 4.2144573546
z2           3.231784e+00 5.7022899586
z2           2.433594e+01 4.8160629066
z2           8.828555e+00 5.9284909854
z2          -2.827940e+00 5.5090738672
z2           1.702859e+00 4.7449151600
z2          -9.365006e+00 4.4868064565
z2          -3.660470e-01 5.3757772939
z2           4.264831e+00 4.6751151631
z2           1.499683e+00 5.3611821054
z2           4.107680e+00 5.4771623188
z2          -2.178832e+01 4.2126439322
z2           9.716669e+00 5.3339431584
z2           2.520211e+00 5.0342408679
z2           6.988231e+00 5.4467977251
z2          -7.396137e+00 4.7392745523
z2          -1.057591e+01 4.5035087148
z2          -4.530992e+00 4.6693478719
z2           6.735656e-01 4.7220562775
z2          -9.143096e+00 4.9697270744
z2          -4.241121e+00 5.0850408663
z2           7.056210e+00 5.4109938220
z2          -9.298246e-02 5.2240447874
z2          -9.483376e+00 4.2153590298
z2           2.548914e+00 5.5464713895
z2          -1.909079e+00 4.7414060275
z2           4.521955e+00 5.3697353295
z2          -7.481161e+00 4.6506515220
z2          -3.898484e+00 4.7348219068
z2           7.674528e-01 4.8422626373
z2           1.420689e+01 4.6758992252
z2           1.041852e+00 5.2583737113
z2           4.572834e+00 6.0119479549
z2           7.710033e-01 4.7399954123
z2           2.948794e+00 5.2107607845
z2           4.497039e+00 4.7479075407
z2          -2.503697e+00 4.5804375489
z2          -3.735078e+00 4.8189365776
z2          -8.084872e+00 4.6518252443
z2          -1.074941e-01 4.8758597473
z2           3.494400e+00 5.5976662879
z2           2.358346e+00 5.0352753729
z2          -1.753649e+00 5.5014801312
z2          -7.212140e+00 4.8159138790
z2          -6.682062e+00 4.8219525355
z2          -6.813040e-01 4.4430351391
z2           8.278049e+00 5.1108674591
z2          -2.421127e+00 5.0566429611
z2           3.982507e+00 5.3667211396
z2          -2.766081e+00 4.8837611397
z2          -1.508752e+00 4.5659337681
z2           5.691946e+00 5.1899140563
z2           1.019575e+01 6.0236606399
z2          -1.871534e+00 4.6241377445
z2          -8.021653e-01 5.2189220855
z2          -1.249546e+01 4.7263669477
z2           5.157657e+00 5.4130815205
z2          -5.173995e-01 5.2488395116
z2           4.393161e+00 5.4114055013
z2           3.268520e+00 4.8160079974
z2           7.980072e+00 5.4066086868
z2          -4.654290e-02 5.1240318322
z2           1.040268e+01 5.6434733070
z2           1.313793e+01 5.9779161690
z2           2.285311e+00 5.0423570652
z2          -5.731073e+00 5.2443654888
z2          -1.853002e-01 1.6471504160
z2          -2.576757e+00 4.7761300517
z2          -5.440911e-01 5.0485280655
z2          -3.727572e+00 5.3029378467
z2          -3.302888e-01 4.7705711302
z2           5.014378e+00 5.4389141739
z2           1.039709e+01 4.8923356774
z2           5.832232e+00 5.3468653668
z2           1.789852e+00 4.7475012092
z2          -4.772898e-01 4.6831464516
z2           1.210063e+01 5.3333286614
z2           6.131190e+00 5.3084742174
z2           2.806649e-01 5.1949474986
z2           3.633310e+00 5.2659834057
z2          -6.143806e-02 5.6234087393
z2          -8.941156e+00 5.1939077913
z2           9.262152e-01 5.2630915765
z2          -4.712348e+00 5.1261247697
z2           6.301634e+00 5.4007074084
z2           1.599408e+00 5.2055463730
z2          -5.119218e+00 4.9342606814
z2          -7.863007e+00 4.6140883014
gamma        3.469307e-01 0.0120762852
gamma        3.535000e-01 0.0138357749
psi          1.000000e-06 0.0000000000
L0           4.998805e-02 0.9952536769
L0           4.978459e+00 0.9948230112
Linf         1.485307e+02 3.7491781622
Linf         1.437037e+02 3.2099026914
amean        3.469286e-01 0.0120762314
amean        3.534979e-01 0.0138357121
bmean        2.335736e-03 0.0001345712
bmean        2.459908e-03 0.0001447432
sd_bdev      1.000000e-03 0.0000000000
sd_bdev      1.000000e-03 0.0000000000
sd_obs       4.532376e-02 0.0032827371
sd_z         8.605889e-01 0.0340974084
sd_ydev      1.000000e-03 0.0000000000
sd_xdev      1.000000e-03 0.0000000000
Length1_hat  1.361800e+02 4.7138025335
Length1_hat  1.119827e+02 4.4737037893
Length1_hat  1.289820e+02 5.0081461827
Length1_hat  1.048708e+02 4.2446183807
Length1_hat  1.061029e+02 4.5147103562
Length1_hat  9.433174e+01 3.8311852397
Length1_hat  1.066820e+02 4.3488663345
Length1_hat  1.070809e+02 4.0609202582
Length1_hat  1.018145e+02 4.0207449333
Length1_hat  9.924650e+01 3.7434381712
Length1_hat  1.264433e+02 3.9346383331
Length1_hat  1.082526e+02 4.4007294009
Length1_hat  9.694416e+01 3.8358280943
Length1_hat  1.365458e+02 4.5095711325
Length1_hat  1.283522e+02 3.9419875348
Length1_hat  1.098346e+02 4.0045964904
Length1_hat  1.252101e+02 4.5288621626
Length1_hat  1.102955e+02 4.1560520601
Length1_hat  1.009800e+02 4.0190897202
Length1_hat  1.438630e+02 4.2789267961
Length1_hat  1.220804e+02 3.9056544027
Length1_hat  1.395380e+02 4.1446244668
Length1_hat  1.328712e+02 4.6206872747
Length1_hat  1.473953e+02 4.9580196007
Length1_hat  1.561751e+02 4.5849371391
Length1_hat  8.943950e+01 3.3363438929
Length1_hat  8.610915e+01 3.4405905030
Length1_hat  6.544147e+01 2.9452398648
Length1_hat  1.010921e+02 3.1348582512
Length1_hat  9.893749e+01 3.7978209702
Length1_hat  9.149033e+01 3.9960936521
Length1_hat  1.086585e+02 4.0101962980
Length1_hat  1.108674e+02 4.1707557853
Length1_hat  9.570865e+01 4.1548206676
Length1_hat  1.140901e+02 4.1535497496
Length1_hat  1.121024e+02 4.4357552326
Length1_hat  1.128754e+02 4.6481342434
Length1_hat  1.265568e+02 4.4702608174
Length1_hat  9.838120e+01 3.8926338834
Length1_hat  9.254791e+01 3.9534264828
Length1_hat  1.008740e+02 4.0739771432
Length1_hat  9.890973e+01 4.0120520856
Length1_hat  1.063518e+02 4.2165722751
Length1_hat  1.122319e+02 4.4943303819
Length1_hat  6.435891e+01 2.0692629704
Length1_hat  8.211883e+01 3.0185462984
Length1_hat  1.105313e+02 3.9866911548
Length1_hat  1.133389e+02 4.1987400655
Length1_hat  1.177917e+02 4.1994952181
Length1_hat  1.232781e+02 4.3879167655
Length1_hat  1.177913e+02 4.4586641488
Length1_hat  1.285191e+02 4.5287272915
Length1_hat  1.312709e+02 4.7341580613
Length1_hat  1.475522e+02 4.9967094728
Length1_hat  1.357879e+02 4.6919539524
Length1_hat  9.732191e+01 3.9316075692
Length1_hat  1.486287e+02 4.9471694655
Length1_hat  1.155837e+02 4.1774114461
Length1_hat  1.050150e+02 3.9504148474
Length1_hat  1.135565e+02 4.1655268442
Length1_hat  9.995397e+01 3.3437552076
Length1_hat  9.698449e+01 3.7021057172
Length1_hat  6.905641e+01 3.1439718568
Length1_hat  9.690648e+01 3.8782962362
Length1_hat  1.332893e+02 4.6520628064
Length1_hat  1.142562e+02 4.1717127247
Length1_hat  1.202334e+02 4.2468539037
Length1_hat  1.071039e+02 4.0197585988
Length1_hat  1.103176e+02 3.8961721737
Length1_hat  5.677899e+01 2.4587558677
Length1_hat  1.071351e+02 3.9693460678
Length1_hat  1.062175e+02 4.0512498139
Length1_hat  9.754365e+01 3.8866298041
Length1_hat  9.170369e+01 3.5261699664
Length1_hat  1.077665e+02 4.0689807298
Length1_hat  9.767910e+01 3.0715926824
Length1_hat  1.078555e+02 3.3466565768
Length1_hat  1.075525e+02 3.9891935188
Length1_hat  1.120528e+02 4.0914791042
Length1_hat  7.603528e+01 3.3124686325
Length1_hat  1.124102e+02 4.1051868585
