"","names.Report.value.","Report.value"
"1","gamma",5.84072771240453
"2","psi",0.491946218177905
"3","L0",39.5399401418601
"4","L0",39.1455376784794
"5","Linf",197.175762260141
"6","Linf",162.759251356781
"7","amean",0.193435883627775
"8","amean",0.232918324589884
"9","bmean",0.000981032766961327
"10","bmean",0.00143106043219202
"11","sd_bdev",0.01
"12","sd_bdev",0.01
"13","sd_obs",0.0467878762675965
"14","sd_z",17.8582975024575
"15","sd_ydev",0.01
"16","sd_xdev",0.01
"17","Length1_hat",135.791625315619
"18","Length1_hat",111.922829287076
"19","Length1_hat",128.807438746155
"20","Length1_hat",104.708558835483
"21","Length1_hat",106.752538192647
"22","Length1_hat",94.5516511817856
"23","Length1_hat",106.720541553214
"24","Length1_hat",106.938907395001
"25","Length1_hat",101.740806752163
"26","Length1_hat",99.250352520755
"27","Length1_hat",126.881009358353
"28","Length1_hat",108.563549145935
"29","Length1_hat",97.2108326536738
"30","Length1_hat",136.519960981573
"31","Length1_hat",128.488153878469
"32","Length1_hat",109.569260990629
"33","Length1_hat",125.753606709985
"34","Length1_hat",110.551649112907
"35","Length1_hat",101.389407657508
"36","Length1_hat",144.511597252366
"37","Length1_hat",122.184902286002
"38","Length1_hat",139.61339721621
"39","Length1_hat",132.552733433842
"40","Length1_hat",147.571313006552
"41","Length1_hat",158.944231343279
"42","Length1_hat",88.5235396565738
"43","Length1_hat",86.1100020785335
"44","Length1_hat",66.3767446312748
"45","Length1_hat",100.969009608035
"46","Length1_hat",98.8642292704644
"47","Length1_hat",92.2309261149723
"48","Length1_hat",108.45335132424
"49","Length1_hat",110.62941100682
"50","Length1_hat",96.6278048701705
"51","Length1_hat",113.797686552935
"52","Length1_hat",112.221755280557
"53","Length1_hat",112.831858839214
"54","Length1_hat",126.228248811175
"55","Length1_hat",98.3967271358801
"56","Length1_hat",93.5042333770965
"57","Length1_hat",100.878347656811
"58","Length1_hat",99.1654124707867
"59","Length1_hat",106.340408576445
